company_name,reviewer_name,review_date,text,stars,category,image_urls,image_captions,group
Scotts Flowers NYC,Flor M.,22/11/2024,"I got flowers for my daughters birthday,
The people there are very friendly and helpful,
And the flowers are beautiful,
I was very happy with the purchase,
And the most important my daughter loved the flowers.",5,shopping; shopping,,,Retail
Scotts Flowers NYC,Bruce H.,30/6/2023,"I bought the ""Designer's Mix, Summer Edition, Standard"" as a delivery. The flowers were fresh and beautiful. The vase was a nice, sturdy copper colored metal. I ordered on the florist's website as was directed when I tried to call it in. As a first time customer, I received a 10% discount code that I entered on checkout. The flowers were expensive, $100-$200 range, but far better than a random FTD order. They use an in house delivery person who is pleasant, on time and comes to the door, as opposed to leaving it with the doorman. Highly recommended.",5,shopping; shopping,https://s3-media0.fl.yelpcdn.com/bphoto/N3p4UYenukloi7zyv4QOSA/o.jpg,,Retail
Scotts Flowers NYC,Michael K.,24/6/2025,"Ordering flowers from out of state to Manhattan
appeared daunting and disappointing until I found Scott's flowers! For two consecutive years they have delivered on time, as promised and with remarkable quality. I appreciated the personable and knowledgeable person who took my order and questions. To the team at Scott's flowers, thank you. 
To people looking for an excellent florist option, I believe you will be impressed. Michael K.",5,shopping; shopping,,,Retail
Scotts Flowers NYC,Alex V.,11/8/2025,"Perfection every time - stunning flowers, fresh and beautiful, with impeccable service",5,shopping; shopping,https://s3-media0.fl.yelpcdn.com/bphoto/RU11T0sbNy5BZqCbieGWxg/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/LzwdfNGQluZKG5IFQBEbbw/o.jpg,,Retail
Scotts Flowers NYC,Cat D.,12/8/2025,"I chose Scott's Flowers after finding them online and found their gorgeous website and wonderful reviews here. I live in the L.A area and wanted flowers for a friend in Brooklyn going a rough time. They worked with me on the arrangement idea and came up with something stunningly gorgeous and in my price-range. They were lovely to work with too!! Sweet, helpful and talented! What a joy to discover Scott's Flowers!",5,shopping; shopping,https://s3-media0.fl.yelpcdn.com/bphoto/kaT1q0_zPNBNYS1L9vCwkw/o.jpg,,Retail
Scotts Flowers NYC,Tommy W.,26/8/2025,"The bouquet was fresh and colorful, and it really brightened the room. I liked the mix of flowers, and it smelled wonderful. The size, however, was a bit smaller than I imagined from the pictures online. Still, it was worth it and I'll order again.",4,shopping; shopping,,,Retail
Scotts Flowers NYC,Aleah M.,20/8/2025,"I have been dealing with Scott's flowers since 2019 and I absolutely love there flowers, service is always A+ and ontime delivery. Thank you for your service.",5,shopping; shopping,,,Retail
Scotts Flowers NYC,Iman A.,27/9/2024,"I'm very happy I chose Scotts Flowers to deliver a birthday bouquet for my friend! This was my first time ordering flowers online for someone in another state. Even though I'm based in California, the online ordering process was very smooth. I placed my order a week ahead and got a confirmation email today that the flowers were swiftly delivered. Not only was the delivery efficient but the flowers turned out so beautiful! 

Thank you for a wonderful experience!",5,shopping; shopping,https://s3-media0.fl.yelpcdn.com/bphoto/dvRhuuDweNV3oe55m9Dd0Q/o.jpg,Old New Yorker bouquet,Retail
Scotts Flowers NYC,Richc J.,6/5/2025,"Update: I'm so thankful for Scott's Flowers and their excellent customer service!

They reached out to me and will be sending another arrangement. I also received a photo of the arrangement before it left their shop--absolutely beautiful! I'm not sure what happened with the original delivery, but I'm so thrilled and relieved by how they handled the situation.

Thanks again, Taylor!",5,shopping; shopping,https://s3-media0.fl.yelpcdn.com/bphoto/uGjPmlxpTclaKmHxrIYwyw/o.jpg,Doz roses,Retail
Scotts Flowers NYC,Jenn H.,13/6/2025,Ordered the Elizabeth Street flowers online for my grandma's birthday. They are beautiful! I would definitely order with Scotts Flowers again. Thank you!,5,shopping; shopping,https://s3-media0.fl.yelpcdn.com/bphoto/fuGDVlYI6gIT6nbhVwlq9g/o.jpg,,Retail
Scotts Flowers NYC,Jane S.,13/6/2025,"I have worked in the floral industry for many years. This is the best of the best. Customer service was friendly, knowledgeable and a delight to work with. The flower arrangement went to the dressing room of a friend who is also a Broadway star. The arrangement was beyond gorgeous and very upscale were exactly what I wanted. Thank you Scotts!
Jane Stuart DeKovessey",5,shopping; shopping,,,Retail
Scotts Flowers NYC,Kai L.,3/1/2025,"I am so happy I chose Scotts Flowers to send these beautiful flowers to deliver to my friend's home for her 40th birthday. They delivered within the time frame they mentioned. Delivery fee is $40, and it was well worth it so I can surprise my friend on a day that I had work. These flowers were absolutely stunning and so fresh! Definitely made her day (and mine)!",5,shopping; shopping,https://s3-media0.fl.yelpcdn.com/bphoto/yAar4AkKTwA5L7EPp4TD0A/o.jpg,"Winter Jewels flowers (with an added ""40"" crown I had purchased for my friend's 40th birthday)",Retail
Scotts Flowers NYC,Maddie G.,3/3/2024,Ordered an arrangement to get delivered to my friend's apartment and absolutely loved the result!,5,shopping; shopping,https://s3-media0.fl.yelpcdn.com/bphoto/q2j3Krnw_Bqr97Yz6_-9dQ/o.jpg,Nolita petite,Retail
Scotts Flowers NYC,Courtney X.,11/5/2024,Everything was perfect.  Flowers - delivery and I chose designer's choice first time and my daughter was so happy w surprise flower.,5,shopping; shopping,https://s3-media0.fl.yelpcdn.com/bphoto/D_mT2zBpqedSEcDIC4LQ6Q/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/Fe6wdCdmlj1VX8ZGBIe6gA/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/3ty64UBCaKdYwe7KQNdsDg/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/Y3BsDoUKCQUUzTXOC0TS7Q/o.jpg,Flower arrangement; Flowers; Flower arrangement; Scott Flowers - Designer's Choice,Retail
Scotts Flowers NYC,Susan P.,9/3/2024,"I live on the west coast and needed beautiful (same day) bday bouquet delivery in the city- fast! Went on the website, made a selection and within 2-1/2 hrs it was delivered! The best part? The flowers that I ordered were just as beautiful as what was pictured on their site, unlike some flower shoppes/floral delivery services. Highly recommend Scott's Flowers! Isn't this petite bouquet stunning?",5,shopping; shopping,https://s3-media0.fl.yelpcdn.com/bphoto/HAfw7eR784o-y0YlM8WoHA/o.jpg,,Retail
Scotts Flowers NYC,Madi P.,23/10/2024,Scotts Flowers is the absolute best! My friends sent me gorgeous flowers for my birthday but unfortunately they died within two days. I emailed Scott's Flowers and Arina was so incredibly helpful and sent a beautiful new arrangement that has now lasted much longer. I could not recommend Scott's more!,5,shopping; shopping,https://s3-media0.fl.yelpcdn.com/bphoto/erRzGwFXZaJSSU-jBZAJoA/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/bynCLCu66rE6Sa86xJ8fmg/o.jpg,,Retail
Scotts Flowers NYC,Abbey R.,18/2/2023,"These flowers are the best flowers I've ever smelled !! they were so fresh and beautifully arranged. The scent was just to die for. Great service and had no complaints.  This one is called ""old New Yorker"" the colors paired up very well.  I would definitely recommend and they have delivery service in Nyc",5,shopping; shopping,https://s3-media0.fl.yelpcdn.com/bphoto/bdHWGtHP5vxS7oilHKaduQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/VDmkFlh8_V6TSlFE9ZH3Qg/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/8KZ-3XrdaRv6ROW-tWiE2g/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/dU7bo2tXZevWN5EzRjrCXA/o.jpg,,Retail
Scotts Flowers NYC,Gracy A.,20/3/2025,TERRIBLE. DO NOT SPEND A PENNY. I WAS WALKING OUT WITH $140 terrible bouquet and she wouldn't let me use scissors to cut the stems. She took back the bouquet and said never mind. I had customized it so apparently you can't have an opinion. Terrible stuff. Terrible service. Nobody is doing you a favor when you're spending that money. Stay away,1,shopping; shopping,,,Retail
Scotts Flowers NYC,Sulekha P.,22/8/2024,"Quick delivery and reasonable price for NYC for a hospital patient. 

Other flower services do not have easy direct  access to hospital patient rooms",5,shopping; shopping,,,Retail
Scotts Flowers NYC,Joan B.,22/9/2024,"Excellent transaction!   Placing an order from out of state , called it in as was having some difficulty online.  The person I spoke with was so helpful, great customer service.  Loved their selection, chose the Brooklyn Petite, along with the Nest Pumpkin Chai Candle ( one of my Fall favorites !) .  The delivery was right on time as requested, and the recipient was thrilled.
Thank you Scott's Flowers, will definitely be ordering from here again.",5,shopping; shopping,,,Retail
Scotts Flowers NYC,Debra S.,10/4/2023,"I really can't say enough wonderful things about Scott's flowers. They have a great website and from it I was able to choose an appropriate arrangement to send to a friend whose had just lost her father. With in a few hours the flowers were delivered. And my friend texted a photo and told me how beautiful the flowers are.
I will be calling Scott's Flowers from now on. Sending flowers should always be this easy.",5,shopping; shopping,https://s3-media0.fl.yelpcdn.com/bphoto/pZLQDJ52Vu7vnj2jr_PO3w/o.jpg,I wanted a muted lovely arrangement. I  love these flowers.,Retail
Scotts Flowers NYC,Anaise N.,30/12/2023,"Updated Review -- -- 12/28/2023

Once again Scotts Flowers exceeded my expectations with the most recent arrangement I purchased. This was a gift for my mother, who was genuinely amazed by how fresh the flowers were as well as the the amount of thought and wonderful details she noticed. I also appreciated how prompt the delivery was! 

I will only use this company any time I send flowers to anyone in NYC! The picture does not do this floral arrangement justice but I had to share!",5,shopping; shopping,https://s3-media0.fl.yelpcdn.com/bphoto/rGJyB4foWF6wfVuKQb5yIg/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/HuVl4-vzUjPYpoqoLs6DvA/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/YBmZSh4WLp5dfO4_tuoJuw/o.jpg,My floral arrangement prior to being placed in the delivery truck.,Retail
Scotts Flowers NYC,Michele S.,2/11/2023,I called Scott's Flowers based on the Yelp reviews and I was beyond satisfied with the beautiful creation Rob and his team made. I flew in from LA yesterday and am staying as a houseguest at a friends home in NYC. I wanted to send my friend a sophisticated and somewhat tropical flower arrangement with jewel tones and what they created is divine!!! Literally amazing. Grateful and I will always use Scott's and I believe my friend will too! Thank you!,5,shopping; shopping,https://s3-media0.fl.yelpcdn.com/bphoto/D4QjRwh5fVtZmynE3oJxvg/o.jpg,The most beautiful flower arrangement!,Retail
Scotts Flowers NYC,Carolina W.,12/11/2023,I sent these flowers to a friend on her birthday. They arrived within the window they promised and looked beautiful. I ordered last year as well with similar results. I will shop at Scott's Flowers NYC for other special occasions. They carry quality flowers and make beautiful unique arrangements that make the recipient feel special. I also appreciate that they present the flowers in a nice vase and don't nickel and dime you on basics. They over fair and transparent pricing right on their website with no hidden fees.,5,shopping; shopping,https://s3-media0.fl.yelpcdn.com/bphoto/Xl6-b8EaUb_5yEwLZFAOhA/o.jpg,Autumn arrangement (florist choice),Retail
Scotts Flowers NYC,Grover B.,16/5/2024,"Top notch. Jonny and designer prepared an excellent bouquet. Colorful, well balanced, and affordable.",5,shopping; shopping,,,Retail
Scotts Flowers NYC,Tara L.,5/5/2021,"I needed to send some flowers to brighten up my sister's day after her cat passed away. Since I live in DC, I turned to Yelp to find a great local florist nearby my sister's place of work in NYC. 

Scott's had great reviews as well as a comprehensive and easy-to-navigate website that made it really easy to find and select an arrangement to be sent the very next day. (Despite placing the order in late in the evening.)

They immediately sent a confirmation email and then another email the next day that included a picture of the arrangement prior to delivery. The arrangement was beautiful, although I was a little surprised by the black vase for such bright, light and colorful spring arrangement. However, once I saw it delivered in a cute little bag and my sister specifically saying that they came in a ""chic"" vase, I realized the picture really didn't do the black vase justice. 

Flower delivery can be a bit pricey, but in NYC even more so. However, pricing was consistent with other businesses nearby and the quality of the flowers and the arrangements really do seem to be top notch.

Really appreciate the easy and quick turnaround available between the time I ordered and the delivery. Would definitely order flowers from this business again in the future!",5,shopping; shopping,https://s3-media0.fl.yelpcdn.com/bphoto/PVsrKtZ4zvu28LeT-RgR4g/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/9V596s_xCxwgq4qHqtle8g/o.jpg,Designer's Choice (recipient picture); Pre Delivery: Designer's Choice - Spring Bright Mix,Retail
Scotts Flowers NYC,John C.,5/10/2022,"Beautiful arrangement, delivered as promised. Does not get any better. Wholeheartedly recommended!",5,shopping; shopping,,,Retail
Scotts Flowers NYC,Michael W.,1/8/2023,"Love this place, 

The arrangements are put together perfect and in my opinion aren't overly expensive considering it's same day delivery. The flowers lasted about 2 weeks  and my girlfriend was beyond happy. 
Customer service here is awesome, really is a family owned business.",5,shopping; shopping,,,Retail
Scotts Flowers NYC,Evy F.,2/6/2023,"I'm so impressed with how Olya slam-dunked my vision for a VIP Dinner. We ordered about 13 centerpieces for a company recognition event. They worked with my budget and provided vases. My favorite part was how they made the greenery flow out, making the centerpieces look garden-like and beautiful. We added candles, so it looked extra special and full. I could not recommend Scotts Flowers enough!",5,shopping; shopping,https://s3-media0.fl.yelpcdn.com/bphoto/vBdmQOhGjEB5gwaYkuV48w/o.jpg,,Retail
Scotts Flowers NYC,Su Yon S.,10/5/2024,"Scotts Flower is now my favorite florist in the city!!! it is owned and run by 3 brothers who are super nice and happy to please.

They have amazing arrangements and have sophisticated taste which is a lot coming from me who is very picky. Prices are also reasonable for the quality.

It is best to go to the store to see first hand. They  also have fresh cut flower arrangement in vases to go at amazing prices like $50!  They are not miniature arrangements either! They sell pretty quickly and it's smart for them to do this for people who don't want to waste time and see what they want and go.

It is a must try place!  Ask for Jonny or Chris.",5,shopping; shopping,,,Retail
Scotts Flowers NYC,Rania B.,3/6/2023,"I wanted a very special bouquet for my sister's birthday.  Scott's delivered.  The flowers exceed my expectation. The price was steep.  But she is still talking about the beauty of the flowers, since April 15th!",5,shopping; shopping,https://s3-media0.fl.yelpcdn.com/bphoto/ggjJ009dNJ7Roi8UcqhX-w/o.jpg,,Retail
Scotts Flowers NYC,Peter E.,13/11/2020,"Needed to get some flowers and a handwritten card delivered TODAY to celebrate a friend in Manhattan's 105th (!!) birthday. I live in the San Diego area and have NO idea which florists are good and which ones suck. So checked Yelp and Scotts was clearly a winner.

Went on their website -- several really nice arrangements were right there on the home page without me having to dig around. I chose one (GORGEOUS), put in the delivery info, and paid. Even got a 15% new customer discount ($24 -- THANKS!).

Done and done.

Was notified when the order was placed, and then Scotts sent me a photo of the arrangement before it was delivered (NICE touch!).

The flowers and card were delivered at 3PM today -- just 4 hours after I ordered.

Thanks Scotts for a job well done. An easy 5 stars!",5,shopping; shopping,https://s3-media0.fl.yelpcdn.com/bphoto/O8kd-CdhcMPgczgaEYlc-Q/o.jpg,Gorgeous arrangement delivered within 4 hours after I ordered it -- WOW,Retail
Scotts Flowers NYC,dana P.,29/8/2023,"Today, my birthday I received the most stunning floral arrangement from my family created by you. The presentation and hand delivery are wonderful. My hope is the photo I've attached does your work of art justice. Thank you for putting a smile on my face and in my heart.",5,shopping; shopping,https://s3-media0.fl.yelpcdn.com/bphoto/zQp0E-5ldHnWfuOUh3lGgg/o.jpg,,Retail
Scotts Flowers NYC,Julie R.,31/5/2024,I highly recommend Scotts Flowers NYC!  They are so helpful and responsive!   They delivered a stunning arrangement to my daughter within hours of reaching out to them.   Scotts will be my florist of choice for all of my NYC floral needs.   Thank you for the amazing service!!,5,shopping; shopping,,,Retail
Scotts Flowers NYC,suzanne r.,11/2/2024,"I found Scotts Florist on Google for two orders of flower deliveries (Sympathy and Congratulations) to friends living in Manhattan. Both texted me photos of their respective bouquets, both gorgeous arrangements with hydrangeas, roses, and greens. They were so happy to receive such elegant flowers prominently showcased in their apartments where they could enjoy them. Thank you, Scotts, for brightening all of our day!",5,shopping; shopping,,,Retail
Scotts Flowers NYC,Kimberly M.,19/3/2024,Excellent and friendly service when I called from California to send flowers in NYC. Beautiful arrangement! Have a go-to from now on!,5,shopping; shopping,,,Retail
Scotts Flowers NYC,Katie C.,14/9/2024,"Scotts Flowers is SUPERB! I live out of state and needed to order flowers for a friend to her office in Midtown. After looking at several shops online, I decided to go with Scotts. Lovely selections with lots of variety. I selected the jewel tone arrangement which ended up being gorgeous. My friend was thrilled and said it was the prettiest arrangement she's ever seen - and come to find out that her office only uses Scott's for their corporate and business events...so her high praises about that particular arrangement say a lot! Timely delivery within the stated window. Thank you!",5,shopping; shopping,,,Retail
Scotts Flowers NYC,Gigi J.,13/9/2024,"Fantastic service and advice. Gorgeous, fresh flowers delivered as promised, this florist has been on the NY scene for a long while, and their service is impeccable.",5,shopping; shopping,,,Retail
Scotts Flowers NYC,Diane K.,13/3/2024,"Online easy ordering arrived exactly as pictured but late in the day. I would have preferred an option to choose an estimated delivery time slot 
Will definitely use again",5,shopping; shopping,,,Retail
Scotts Flowers NYC,MIck P.,24/2/2025,i have listened to a great number of customer complaints on you tube where the foreign accented customer service people are scammers. it was a relief that there are groups who trick the scammers and delete them. do not engage with any customer service with a foreign accent.... it could be a clever scammer.,1,shopping; shopping,,,Retail
