company_name,reviewer_name,review_date,text,stars,category,image_urls,image_captions,group
Von's 1000 Spirits,Bree O.,26/8/2025,Sourdough starter pasta was INCREDIBLE. I don't really know how to describe it. It was thicker than regular pasta and just more flavorful all around. The sauce was delicious. And everything is super fast. I would 100% recommend this place to anyone in the area,5,restaurants; restaurants; nightlife,,,Food & Beverage
Von's 1000 Spirits,Martin R.,27/4/2025,"The new cook's fee scam!

Check now has an automatically added cook's fee of 5%.

The cook's tip is always part of a normal tip, which gets split among all staff at the end of the day. The novel on the check (see pic) is a smoke screen, betrayal of good faith. 

Adding this is a scam, a slap in the face of every customer, American culture and values! Management should be ashamed of themselves.",1,restaurants; restaurants; nightlife,https://s3-media0.fl.yelpcdn.com/bphoto/5QwrM-VpwsFf6nDXRv_fsQ/o.jpg,"""Cook's commission""",Food & Beverage
Von's 1000 Spirits,Mayson B.,11/8/2025,"Super upbeat and touristy vibe, but in the best way. I came here a few times before officially moving to Seattle, and every visit was spot-on. The food, the atmosphere, the service, everything was great. They've got a solid drink selection too, which is always a bonus. The portions were huge and filling so I definitely didn't leave hungry. If I'm ever in the area again, I'd happily come back as parking is not an easy task around here.",5,restaurants; restaurants; nightlife,,,Food & Beverage
Von's 1000 Spirits,Mark E.,3/7/2025,"We showed up during peak dinner time, luckily it was Thursday. 

Amazing bar with a wide selection of spirits. The vibe is nice at the front of the restaurant with some nice seatings and a very warm feel. 

They also make their own sourdough pasta. The kids got to try it in their Mac and Cheese and it's great!

Very good place with a variety of offering in-terms of feel. 

Highly recommend!",5,restaurants; restaurants; nightlife,,,Food & Beverage
Von's 1000 Spirits,Peter P.,1/7/2025,This place is highly recommended on Yelp and with good reason.   The food is delicious.   The burgers are some of the best I've had in a long time.   And they make the sourdough pasta in-house (the machine is right by the entrance).,5,restaurants; restaurants; nightlife,https://s3-media0.fl.yelpcdn.com/bphoto/b1FQI7X0JEeb8nYACqsGmw/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/vpM4r8W2APXrOv1Qqi98rQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/tmucO-Jp9DT0GsnSlt9tEw/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/TJdcVAs4EjYpiMNVUpBaJQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/AGc4-sRQwKLCLLxPlBZn7A/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/nItikGQGu1keaVQ62SajtQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/z_8gnXB16bFIDzUzvWD4bQ/o.jpg,Housemade sourdough pasta; The 'Rigs'; Double smashburger; Vodka infusions; Papaya Mule,Food & Beverage
Von's 1000 Spirits,Trinh T.,15/3/2025,"Von's 1000 Spirits is a gastropub in downtown Seattle that serves 1000 different spirits and a delicious burger. If you're looking for some late night eats, this may be the best place to visit. Not only can you get your drink on, but you can also grab some delicious food.

My Overall Rating - 5 Stars (Atmosphere, Service, Food, Return)

Atmosphere - The front of Von's is a long bar. Lots of standing with few chairs. Tons of people on my Monday night visit. You'll have to walk through the narrow bar to get to the dining room where you'll find plenty of seats and tables. I noticed with there's tons of energy (and noise) from the people looking to have a drink and good bite to eat. 1 Star.

Service - There was no wait for a table at 5:30 on a Monday. The dining room wasn't full when I arrived; however, it was packed by the time we left. Our server was very attentive and gave several great recommendations from the menu. He checked in a few times and even checked this out right at the table. 1 Star.

Food - I started with the Pork Confit Fries.  WOW.  The tender braised pork sat on a bed of seasoned fries while a generous portion of cheese blanketed both. When I took a bite that included all three - It was simply delicious.  Salty. Tender. Cheesy. Delicious. For my main dish, I had the Double Smashed American Burger.  It tasted like a Double Double from In-n-Out except with caramelized onions and more beef. In other words, it was better than I could even imagine. Each bite led to a beautiful juicy mess. Perfection. 2 Stars.

Will I Return? - Yes.  My hotel concierge recommended that I try Von's for their burger (and they're open until 2 AM). At first I was skeptical; however, I'm glad I went because it turned out I had one of the best meals in Seattle here.  1 Star.",5,restaurants; restaurants; nightlife,https://s3-media0.fl.yelpcdn.com/bphoto/SldnQcuQimu4CuJBqHdEDQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/99AkGHvp-qiPN8LT-7U4LQ/o.jpg,All-American smash; Pork fries,Food & Beverage
Von's 1000 Spirits,Joy Q.,27/3/2025,"Amazing restaurant! I thought this is just one of those corporate dinner spots in downtown Seattle and did not expect much however, they really exceeded my expectation and deliver such a great dinner!!

The appetizers were great to start with. The chicken was very tender, but flavorful for on trees I was completely mind blown by might help make pasta with salmon. The salmon was extremely tender and not fishy. The flavor went well, and the texture complimented the pasta. This dish is something that the chefs should definitely be proud of!!!!!

Amazing spot and I will definitely come back",5,restaurants; restaurants; nightlife,https://s3-media0.fl.yelpcdn.com/bphoto/D9hoVcfuQqtqT1OE6Oll0A/o.jpg,,Food & Beverage
Von's 1000 Spirits,Greg R.,4/8/2025,"Creative menu and cool atmosphere.  We have been here three times and each time we are impressed. Great sourdough pasta and pizza.  Sourdough history in Seattle goes back to at least the late 1800's, and these guys keep the heritage alive.",5,restaurants; restaurants; nightlife,,,Food & Beverage
Von's 1000 Spirits,Sebastian C.,16/8/2025,"Stopped by on a Saturday afternoon around 3:30, only 10 minute wait for 2, but it was crowded and by the time we left there were several groups waiting and in line.

Ambience was great. Very warm, inviting, and smelled delicious. Special shoutout to our server Alyce who was wonderful.

We ordered the pork confit fries to start and they were DELICIOUS!! Surprisingly the best dish we got.

For the mains we ordered the 4-meat pizza, and salmon pasta. The pizza was tasty, but also very greasy which in turn made it soggy and difficult to eat. If you were to pick up a slice with one hand it'd flop down and all the toppings would fall off so you have to kinda balance it. But it def hit the spot regardless. Salmon pasta was refreshing and tangy and provided a nice compliment to the pizza. Neither dish was otherworldly.

Overall, good quality and tasty food, great service, worth visiting.",4,restaurants; restaurants; nightlife,https://s3-media0.fl.yelpcdn.com/bphoto/EStyEA_uuIsU4zIdOhBzJw/o.jpg,Northwest King Salmon Pasta Quatre Viande Pizza,Food & Beverage
Von's 1000 Spirits,Kyra K.,23/2/2025,"Wanting a unique meal at a new spot, Von's 1000 Spirits lured us in with their emphasis on sourdough. Being two Bay Area girls, we're more than familiar with sourdough--so we were excited!

The restaurant is super casual with a relaxed atmosphere. There is a long bar with a variety of spirits, hence the name. Plenty of tables inside to sip and dine, plus outdoor dining is available. It's a popular spot being close to Pike Place and near the water. I found the service to be a bit stiff and with a bit of a cold shoulder. 

Sourdough is the bread and butter of this restaurant, you can see it being made at the front. You can find sourdough pasta, pizzas, sandwiches, and so many more local offerings. I knew I had to try their Basil Almond Pesto Sourdough Pasta, which I got without Chèvre Cheese and added Hot Fennel Sausage. The amount of pasta was generous but I felt there wasn't as much sausage. The pasta itself was delicious--the perfect chew, coated the sauce nicely, and the tomatoes provided a burst of color and flavor. My best friend had the Tellicherry Chicken and Gouda and enjoyed it! 

Von's knows how to lure you in with comfort and cozy food with a Seattle twist. Highly recommend it if you're a sourdough lover! Their Pike Place 1st Ave. location is one of two and convenient for tourists!",4,restaurants; restaurants; nightlife,https://s3-media0.fl.yelpcdn.com/bphoto/vfLFUS9UawFzZwAQb6CgGg/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/mH2YRtAXdRdzMJyv7-OV9g/o.jpg,"Tellicherry Chicken and Smoked Gouda Sourdough Pasta; Basil Almond Pesto Sourdough Pasta (No Cheese, Add Sausage)",Food & Beverage
Von's 1000 Spirits,Jazlyn N.,17/7/2025,"Went with a friend for happy hour. There was a long line at about 5:50pm, but ended up snagging 2 seats at the bar. Lots of seats at the bar and it's first come first serve.

I got Von's Von's Cacio e Pepe Pizza and Crispy Bang Bang Chicken. These are a must order!!! The pizza was so saucy, savory, and sweet at the same time and I love the crunch of the crust. The chicken was cooked perfectly and the sauce is sweet and spicy.

The bar is a little tight, so people kept bumping into us or would stand behind their friends leaving little space.

I want to try the woodinville location now!!",4,restaurants; restaurants; nightlife,https://s3-media0.fl.yelpcdn.com/bphoto/MDFRX34BYA7KLuom78Qn_Q/o.jpg,"Von's Von's Cacio e Pepe Pizza, Crispy Bang Bang Chicken",Food & Beverage
Von's 1000 Spirits,Megan K.,24/8/2025,"Absolutely our favorite meal in Seattle! We ordered 3 different pastas, 1 pizza, and two mocktails and loved everything. Olga was fantastic. This is definitely a place we would return to if we are ever back in the area.",5,restaurants; restaurants; nightlife,,,Food & Beverage
Von's 1000 Spirits,Celia N.,26/8/2025,"The food was tasty and the service was quick. The only small downside was that the music was a little loud, but overall I'd come back again.",4,restaurants; restaurants; nightlife,,,Food & Beverage
Von's 1000 Spirits,Ryan S.,31/5/2025,"We dined at Von's 1000 Spirits for the first time on Friday, May 30th at about 6:30PM with our party of three.

It was a busy and louder spot; however, we were excited considering the great reviews.  We had about a 30 minute wait, which was not bad considering it was a busy Friday evening.

I'm not sure if I want to give this place another chance or not.  I will admit that the food was pretty good.  I had the Cuban sandwich, and it was delicious.  I also had a champagne mango margarita, which was also very good.

However, our visit was absolutely destroyed by the service provided by our server.  She made it very clear many times verbally, that she did not want to be working this evening.  Her attitude showed that as well.

The first odd thing is that she came by with water less than a minute after we sat down and she profusely apologized for the excessive long wait, which we found really odd.  Then that is the first time she went into the fact that they called her in, because someone else called out this evening and she is ""out of it"" and ""tired"" and ""didn't want to be working"".   She just kept telling us this over and over and over.  We didn't need to know any of this.

One of the people in our party ordered the Basil Almond Pesto and added the ""Fennel Sausage"".  Later when it came out, it didn't have any sausage in it.  We inquired with her, and told her that there was no need for it; however, we wanted to make sure it wasn't on the bill.   She suddenly went into a whole rant about ""Are you mad at me now?"".  ""I don't want you to be mad at me"".   ""Are you sure you aren't mad at me?"".  It was just too much.

We were then presented with the Toast thing to pay our bill.  I asked for a printed copy of the receipt, because I couldn't see the detail on the bill (I don't believe we were charged properly).  She said, that she would have to get her manager for a copy of the receipt, because I wanted to see it before I left instead of emailing it to myself.  She left and never returned, even waiting 10 minutes before leaving the table after paying.  

This was just a terribly odd experience.",2,restaurants; restaurants; nightlife,,,Food & Beverage
Von's 1000 Spirits,Renee A.,16/6/2025,"Were visiting in downtown Seattle & went to my friend's favorite restaurant ~Von's~.
Our server, David, was fabulous. We had a gorgeous outside balcony table.  We ordered salmon pasta, avocado, steak sandwich & bacon cheeseburger with Caesar salads ... 
OMGGGGGG ~ THE BEST ‼
       ( Even the leftovers )
If you're in the area GO ! 
you want me disappointed ‼",5,restaurants; restaurants; nightlife,https://s3-media0.fl.yelpcdn.com/bphoto/NQJVAhgsErXEeqqMNnjXpQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/olNlxRW5JYztWU22n1bIpQ/o.jpg,Outside entrance,Food & Beverage
Von's 1000 Spirits,Dave P.,11/8/2025,"We visited as a party of four. When it came time to pay, our server asked if we wanted one bill or to split the check. We chose to split. The server brought over a handheld Toast point-of-sale machine, took each of our cards, and immediately presented the tip screen (with 18%, 20%, and 22% pre-calculated options) before showing us an itemized bill.

I tipped 20% and then asked for a printed receipt. That's when I noticed a separate line item called ""Cook Commission - 5%"" added to the pre-tip total. This meant my actual tip ended up being 25% -- but I had no idea at the time because I wasn't shown the bill beforehand.

At every other restaurant I've been to, you're shown an itemized check first so you know the exact charges before deciding on a tip. Here, we were essentially tipping ""blind"" without being told about the extra 5% charge.

I find this practice non-transparent and, in my opinion, unethical. I hope the management reconsiders how they present bills so guests can make informed tipping decisions.",1,restaurants; restaurants; nightlife,https://s3-media0.fl.yelpcdn.com/bphoto/-VT-jUwuREHR7gDl_F1Ixw/o.jpg,Bill showing additional cook commission,Food & Beverage
Von's 1000 Spirits,Sayana S.,27/5/2025,"We arrived without a reservation for dinner and waited at the bar. The bar service was incredibly rude, which was a disappointing start. However, once we were seated, our waitress was wonderful--attentive and friendly. It was my birthday, and she even surprised us with a lovely dessert and candles! The food itself was delicious, rich, and flavorful. The restaurant has a nice ambiance; the bar area is a bit lively, while the dining room is cozy and inviting.",3,restaurants; restaurants; nightlife,https://s3-media0.fl.yelpcdn.com/bphoto/HRb49d1LRZwn7VSqoptJZQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/2yirGDghR3aXKyhuNoowRA/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/OXjcslsim-_j_GMSOLDdBw/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/AZ1v1bS2il0dAFzsg4w5nQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/5MhaUN6HcGXrS8pp3RD_vQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/hbFSmYjliKCM74VGrM174w/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/y9mgQoK3OwZUrNDpWWdpFQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/Xb_ZCF_f1h8-xrhet9-DZw/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/hdjH792DtetuShJov48X-A/o.jpg,Meatballs (4); Menu; Chicken wings; Pizza; Chicken salad; Pasta; Chicken wings; Seattle Sea Stew**,Food & Beverage
Von's 1000 Spirits,Onglee X.,9/2/2025,"The place was busy for a Friday night, there were groups of people already waiting in the entrance. We waited in the bar for our table to be ready. We waited about 15-20 minutes. Not long at all. 

We were sat in the back near the windows that over looked the next block of businesses and a courtyard. 

We order the Cesar salad and the whole milk burrata and sourdough bread first. One of the best Cesar salads I've had. I could finish the plate to myself. The burrata was creamy, it was paired with a pesto sauce. The sourdough bread was soft and fluffy. A nice vessel to hold the burrata and pesto. 

I ordered the chicken Parmesan sandwich, something I wouldn't normally order. It came with a marinara sauce to dip. Ah-mazing flavors. The fries were fried to perfection. The chicken sandwich itself was phenomenal. The bread is soft and crunchy. The chicken is juicy and crispy. It had a sort of pesto chimichurri  sauce in it. The mozzarella cheese was perfectly salty. Dipped into the marinara sauce, it complimented the sandwich. A different spin to the chicken Parmesan with pasta. My boyfriend ordered the burger with onion jam. Very juicy, the onions caramelized well. One of the best burgers we have had. The first was in Denver. 

We would definitely come back to try more dishes!",5,restaurants; restaurants; nightlife,https://s3-media0.fl.yelpcdn.com/bphoto/CUeWLmcAA1n-VRhP48Ev1g/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/fSU2GMv807QwiqGA2RxoxA/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/9tIA04iJ4a4BvAPmG-2qQg/o.jpg,Whole Milk Creamy Burrata Spread with Sourdough Baguette; Caesar Salad; Sourdough Chicken Parm,Food & Beverage
Von's 1000 Spirits,Laryanna S.,18/5/2025,We go here every time we visit Seattle. I always get the northwest king salmon pasta. I also come back to buy dry pasta to take home. Everything from the service to the food is great. Love the drinks. Loved the ambiance. Vons 1000 is a permanent must-do item on our Seattle list.,5,restaurants; restaurants; nightlife,https://s3-media0.fl.yelpcdn.com/bphoto/nGKIEXCvGwQAbpjpm5oTog/o.jpg,Northwest Northwest King Salmon Pasta Cardini's Caesar Flatbread,Food & Beverage
Von's 1000 Spirits,Kathryn Y.,27/4/2025,Super yummy happy hour food. We got boneless wings and fries. My best friend was smart and asked if we could sit outside. Super excellent weather with awesome people watching. Great vibes and friendly service. I have been here a few times before and absolutely love the vibes. They have a huge wheel they spin and announce a drink special. Enjoy your life! SYOY!!,5,restaurants; restaurants; nightlife,https://s3-media0.fl.yelpcdn.com/bphoto/GLcsPb2unNfRJIEYZjO9Xw/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/9MUtN-9TS9iQXQ_ZyghefQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/BgAP1Shj3zoEkz2XMMSCYw/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/PcRklxu_r6dp1sUqW36wCA/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/as12fjGm74Z_qKtnq5izUA/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/f-_EyFJqm8YufhgXg9iCIg/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/X8P8f2PtFutYO02uvaWpZQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/AMmR8iFbesS8N_onqRGSsQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/IUiR9CrJVkeNn0RD8B_XoA/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/wcbPkd4JXOhPmg2ghJXAfQ/o.jpg,"Classic Island Mai Tai; Wow, a lot of liquor; Menu; Roasted Eggplant Hummus**; Dried oranges; Who stacked those?; Amazing selection; Best friend time!!; Patio view.; Outside",Food & Beverage
