company_name,stars,text,review_date,category
Apex Medical Centre Pte Ltd,1,"Receptionist say to wait about 1 hour but I was waiting there for 2 hours. Waiting is okay, but the fee they charge also high. I see doctor is about 5mins plus plus, consultation charge is $42 yet include medicine.",2022-09-26T03:02:47.811Z,healthcare
Apex Medical Centre Pte Ltd,2,"Dr Ling is always my favourite doctor but I don't understand why Apex charge so much higher now. Can you imagine paying $80 just for cough?
The nurse said computer spoil for 1 month so no government subsidies and won't have for future too. Is there something wrong that we don't know? Only thing I can think of is something happened that caused government to removed the subsidies for this clinic?",2022-06-10T00:14:20.365Z,healthcare
Apex Medical Centre Pte Ltd,5,,2022-05-20T08:33:37.247Z,healthcare
Apex Medical Centre Pte Ltd,1,"The service was really horrible. Just wanted to take a blood test,and they said I must walked in a 730. The staff perviously told me that I can come an hour later when I called at 730 for a blood test. I went down and the staff was really rude to me and said I cannot take at this timing. What's more is that I came down twice early morning and they rejected me. Really bad stuff service.",2022-05-07T01:24:24.374Z,healthcare
Apex Medical Centre Pte Ltd,1,Dr Ling是一位很棒的医生，不过他的员工服务态度很差，很没礼貌，如果不是Dr Ling医术高明，我不会去这间诊所。员工的态度需要培训。等她们拿药比看医生还久。,2022-03-18T08:36:58.485Z,healthcare
Apex Medical Centre Pte Ltd,5,"I dare say this clinic's handling covid the best out of the 4 clinics in the area.

They actually had signs out to tell patients when the queue is full (I highly recommend putting Chinese / Malay / Tamil signs too, at the side of the counter facing out to the door. Might help elderly patients and foreign workers who do not know English). This is already a world of difference from another clinic I shall not name, which I waited at for 30 mins yesterday only to be told to head over to the next door clinic and wait for 2.5H, because I'm not company sponsored. (They didn't even put a sign, srsly. Half the queue were not company sponsored.)

They also had special signs for people who self-tested ART positive too. Unlike yet another clinic in the area I shall not name, which claimed to do Swab tests online but turned me away in person saying 'no swab test here', APEX is legit. They understood the need when I told them I'm ART positive. They accommodated me when I asked if I could be given a queue no. for couple of hours later, despite the queue being full. Sure their phone line may be down, but their in-person service definitely benefits from that.

Service-wise, the staff were most efficient and polite, and I'm really thankful to Dr Tay, who cracked a joke when she saw how sombre I was about getting covid. The brave lady did not even bulk when I pulled down my mask, despite my fear of transmitting Covid to her. Kudos to her!

If there is one complain I do have, it would be the signage out at the front. It's good that APEX gets along so well with the Universal Dental Group that they even share similar letter fonts, but at first, I didn't dare go in thinking I might end up strapping myself in for a teeth drilling session. Now's not the time for sure, but in the future, when Covid does lighten up, hopefully the clinic will consider rebranding with different letter fonts, if not add an Upstairs and Downstairs Arrow logo alongside the different establishments.",2022-02-08T12:21:48.757Z,healthcare
Apex Medical Centre Pte Ltd,5,Dr Ling is a doctor who genuinely cares about his patients. He is a doctor that my family trust and seek advice from when we are ill. We highly respect him for his skills and expertises. Thank you for being such kind and compassionate doctor. And I appreciate the counter staff for staying professional despite the overwhelming amount of patients and stress. Hope you all and your loved ones stay safe and well. Side note: I'm currently recovering well from digestive issues after my visit to Apex Clinic and NTFGH.,2022-01-16T07:18:18.552Z,healthcare
Apex Medical Centre Pte Ltd,1,Staff was rude and always raising their voices. Do better and do not give excuses for their behaviours.,2021-10-29T13:28:21.543Z,healthcare
Apex Medical Centre Pte Ltd,1,"I have been trying to call in since it opens and till now.  No one answering.  Also the counter staff very rude and seem like we owe them money.  As a counter staff, you are facing patients and you should have good personality and attitude.  The doctors are very professional except for the counter staff.  Please send them courses to improve on people relation services. Thank you.",2021-05-25T02:43:11.021Z,healthcare
Apex Medical Centre Pte Ltd,5,Pleasant experience here. Went here on 18/03/21 for my flue and cough and the doctor is very nice. Informed her that I got flu since 16/03 and went to a clinic at JP but it didn’t work. Told the doctor the prescription given to me and she gave me a stronger ones. Swab test is available here. Staff counter abit angsty but it’s okay cos it was busy at the moment. Overall excellent service still. My waiting time almost the same as at polyclinic. I will definitely come here again future.,2021-03-18T00:21:11.290Z,healthcare
NTU Chinese Medicine Clinic,1,Unprofessional service from the counter staff. Will not return.,2025-08-23T12:55:47.242Z,healthcare
NTU Chinese Medicine Clinic,5,"I had a lingering cold last month that wouldn’t go away, but after taking Prof Zhong’s TCM medicine, I felt much better. Phy Qingsheng at the clinic was also very professional. He prescribed some TCM medicine to help with my sleep, and they worked really well. It’s also worth mentioning that the herbal medicine from the clinic comes in powder form that can be mixed with cold water. It is very convenient.",2025-07-10T05:36:50.691Z,healthcare
NTU Chinese Medicine Clinic,5,非常好的一次中医体验，工作人员非常耐心，卢医师医术精湛，我的眼睛干针灸一次就有很大的改善，推荐想要体验中医治疗的朋友都可以来南大中医诊所,2025-06-17T09:56:52.656Z,healthcare
NTU Chinese Medicine Clinic,1,"Not effective at all, my mum see 3 times, never recover at all, doesn't recommend",2025-06-16T08:41:52.496Z,healthcare
NTU Chinese Medicine Clinic,5,"I highly recommend Dr. Lim Yinjia for her exceptional TCM expertise and genuine care. She takes the time to understand your unique body constitution, provides accurate diagnoses, and prescribes tailored herbal treatments. Her thoughtful and effective approach has significantly improved my overall health. Her patience and professionalism make every consultation reassuring. I’m truly grateful for her help and would recommend her to anyone seeking authentic, results-driven traditional Chinese medicine care.",2025-05-28T03:39:40.619Z,healthcare
NTU Chinese Medicine Clinic,1,"I have a great concern over the non response of the main investigator Dr Zhong Lidan. As I have queries over the recent study put up by NTU-TCM department, I raised queries with the researcher, Mr Peter Lim who was not able to address my concerns. A contact number to the TCM clinic was provided for me to reach out to Dr Zhong but I was told by the clinic that is not a number to reach the main investigator. After I feedback to Mr Peter Lim, he did not offer me a direct email to Dr Zhong. I found Dr Zhong’s email and wrote her an urgent mail for her to respond. She did not attend to my email since Wednesday, 23/4/25. Due to the non response I emailed QSM of NTU yet my email was also unattended. There was also no follow-up effort from Mr Peter Lim although the issue was as important as the handling of patient’s urine specimen. There was no offer of help from Mr Lim to help reach out to Dr Zhong. I hope the overall in charge of NTU could help reach out to me or get either of them to respond to my concerns.",2025-04-25T02:21:17.793Z,healthcare
NTU Chinese Medicine Clinic,1,"This is for people who don't speak Chinese and never visit a TCM before, especially for a matter that is intimate and personal, like fertility, I suggest you to not go here, don't see Tan Siew Buoy. I gave my consent that an intern may be present.  I didn't know there were 3 interns not just one waiting in the room. The doctor and the interns all communicated in Chinese, made you feel excluded, no welcome greeting, maybe it's the TCM way. But the feeling of exposure and judgments were really strong. I suggest you don't come alone, if it is your first visit and you don't speak Chinese. It wasn't pleasant and professional handling from the doctor, I felt very exposed and excluded. Prior to that even though I had an appointment scheduled for 10.30, I could only see the doctor at 11.30, it's better to come early, so you can get early Queue number.",2025-03-12T03:58:13.848Z,healthcare
NTU Chinese Medicine Clinic,5,,2025-03-05T05:39:14.746Z,healthcare
NTU Chinese Medicine Clinic,5,Good services,2025-03-05T05:38:54.131Z,healthcare
NTU Chinese Medicine Clinic,5,"Dr Steven Loh is one of the kindest and most patient Dr I have ever seen. He takes much care to understand your medical condition. This is unlike many Dr who usually just treats patients like a number to clock in.
I have seen improvement in my heart palpitations condition (hopefully will get it treated soon) and has also recommended my sister to see him for her sinus condition.",2025-03-05T05:35:50.736Z,healthcare
NTU Chinese Medicine Clinic,5,,2025-03-05T05:33:46.700Z,healthcare
NTU Chinese Medicine Clinic,5,,2024-12-15T20:36:39.981Z,healthcare
NTU Chinese Medicine Clinic,5,"Good service, staff and drs are patience and professional,  highly recommended 👍",2024-12-15T05:15:21.829Z,healthcare
NTU Chinese Medicine Clinic,5,Jenny 对我母亲的帮助非常大，她协助安排医疗预约，并在需要时提供支持。她的善良、耐心和效率都让我的母亲倍加感动。我们非常感激她的全力以赴和始终如一的热心态度。谢谢你，Jenny，你对工作的热忱让我们敬佩！,2024-12-08T11:49:38.938Z,healthcare
NTU Chinese Medicine Clinic,5,Dr Steven Loh is skilful in treating my mother,2024-12-08T11:36:39.510Z,healthcare
NTU Chinese Medicine Clinic,5,"Thank you for their prompt help, and kudos to Jenny and Jasmine for being so attentive. :)",2024-12-08T11:35:29.766Z,healthcare
NTU Chinese Medicine Clinic,5,"NTU Chinese medicine clinic , Counter staffs Jenny & Jasmine very helpful. Dr Steven Loh is very professional in his skill. He helps me to recovery from my spine degeneration. Thank you for your help during my recovery. Strongly recommend to patient to seek treatment here. Mdam Lim",2024-12-07T09:25:39.285Z,healthcare
NTU Chinese Medicine Clinic,5,"This clinic has some of the best physicians I have ever met.

Dr Lau Kah Yong was the first person to accurately determine what was causing my insomnia as I had insomnia for 2 months before I met him. After 2 weeks of treatment, I managed to slowly improve and I was able to fall asleep more regularly from then on. I have went to multiple TCM physicians and doctors before I met him, none of their treatments worked.

Dr Yong Choon Lian and Dr Lim Yin Jia are also very caring and they also really do their best to help their patients and are willing to go the extra mile for them.

The front desk is also very friendly. They do their best to make sure you remember your appointments and help to schedule you in.

10/10 would recommend.",2024-12-07T08:00:18.062Z,healthcare
NTU Chinese Medicine Clinic,1,"See these comments on the front desk I am also deeply touched! The doctors here are fantastic! But the front desk staff, a Chinese named Lin, has a bad attitude! After the patient visited the doctor and waited for payment, she used vicious language to evaluate the famous doctor here, she said: ""The doctor always forgets to give the list, very tired of bothering her to get it every time!"" Ah, ah, ah, said a lot of unhappy look! I think: you do this job responsibility ah! If the front desk staff is only her alone, it is even more exaggerated, she will chat all kinds of, and then treat the needs of patients is all kinds of can not, anyway is can not!",2024-11-29T00:30:37.253Z,healthcare
NTU Chinese Medicine Clinic,5,"I saw Dr. Fred for a sprained ankle and he was very precise in finding the root of the problem. His help has really improved my recovery, and I’ve been coming back for follow-up sessions to heal faster.",2024-10-23T02:52:11.733Z,healthcare
FGPC.Thanikan Vilai,5,Attoor,2019-01-05T02:33:54.333Z,healthcare
Fullerton Dental,5,"Dr. Ferguson provides thorough explanations, ensuring that patients fully understand their treatment options. His procedures are precise and efficient, demonstrating a high level of expertise. Additionally, he takes his responsibilities seriously, showing a strong sense of professionalism and dedication to patient care.

Ms. Nurul, dental assistant, is also very attentive and professional, working seamlessly with Dr. Ferguson to ensure smooth and efficient treatments. Furthermore, the clinic manages appointments well, accommodating scheduling requests and ensuring a smooth booking process.

Thanks to both of them, I can enjoy my meals comfortably without any pain or concerns about my teeth. I truly hope they will continue to take care of my dental health in the future.",2025-02-14T10:01:06.463Z,healthcare
Fullerton Dental,5,A great clinic. Can't complain.,2024-12-02T08:55:16.007Z,healthcare
Fullerton Dental,5,"Dr ferguson helped me w wisdom tooth extraction and he was really really nice and patient :) the receptionists are also really sweet, surgery was smooth and quick",2024-08-30T07:14:36.496Z,healthcare
Fullerton Dental,5,"Highly recommend Dr. Ferguson for his professionalism. He takes the time to explain dental procedures and concepts with great clarity and, when necessary, shows research papers. Thanks to him, I have maintained good oral health through years of visits.",2024-02-06T11:16:17.530Z,healthcare
Fullerton Dental,5,"Dr. Elizabeth at FC Dental is very professional and patient. After a quick examination, she pinpointed the problem with my teeth and proposed a scientific step-by-step treatment plan. I feel very lucky to have met a doctor like her.",2023-09-07T13:55:30.443Z,healthcare
Fullerton Dental,1,,2022-08-25T07:25:05.037Z,healthcare
Fullerton Dental,1,I just don’t understand why the internal staffs never align info together. I need to go back and forth to ask and the staffs’ attitude were all terrible. The process was totally a mess too.,2022-07-25T06:50:10.824Z,healthcare
Fullerton Dental,5,,2022-04-26T02:43:49.528Z,healthcare
Fullerton Dental,1,"Dr. Mok who works every Wednesday is really irresponsible.

40 days ago I paid a very high price to have a tooth fixed. After about 40 days, the filling developed a problem and it hurt when I drank cold water. So, I suspect that the material has fallen out, but of course, it could be something else, so I want to go for a review. Dr. Mok said she would remove the previous material and replace it with one that was temporary and did not guarantee results. I expressed my concern because once the medication failed, my teeth would be exposed and more damage would be done. Then,  after I refused to use this material, I asked if I could use the original material and Dr. Mok refused. So I decided not to change because, after all, no one wants to revert to a temporary, less good-looking material without taking that much risk. Dr. Mok went on to say that if I were to leave, she would have to take a photograph of my teeth to prove that there was nothing wrong with her fillings. I thought this was utterly ridiculous. If she was so adamant that there was no problem, why did she change me to a bad material in the first place? If I don't change the material, do I have to prove that her padding is fine? I felt that she was simply shirking her responsibility. She would not allow me to leave if I refused to have my photo taken because the case had to be documented. High charges + bad attitude + shirking responsibility make me very unhappy and I hope someone will pay attention to this matter.",2022-04-13T14:04:00.683Z,healthcare
Fullerton Dental,1,Over charging and waiting for long hour,2022-02-11T07:31:12.018Z,healthcare
Fullerton Dental,4,"Today I went back to Dr Mok for tooth cleaning. As usual, Dr Mok is professional and gentle. I knew her in Nov, 2020, when I went to have the wisdom tooth removed. There was an extreme pain due to the pressure induced from the wisdom tooth. I expressed my suffer to the young lady in the counter, after a short check, she decided to let me in during the Dr’s break time. After x-ray, Dr Mok discussed the condition of the two visible wisdom teeth with me. Then everything went through smoothly. Blood stopped hours later. Quick recovery (2~3 days) and no pain after removing one wisdom tooth. One week later, I went for a bite wing x-ray to check risk of cavities (one-time check valid for 3 years) and had normal tooth cleaning.
The service is excellent, though the price is a little high (even with student discount). But Dr Mok and her assistant can be trusted!",2021-08-18T10:14:40.719Z,healthcare
Fullerton Dental,1,Today at 4 pm I went for consulting a pain headache resulting from tooth decay after got 2 X-ray was done. Don't know why the dentist recommended scaling and cleaning but never do the filing of my decay tooth. At night I can't sleep because of toothache. He should know which to piority first. I paid $219 for the service. Next morning I had to go another dentist. Very frustrated.,2021-08-13T15:30:02.275Z,healthcare
Fullerton Dental,1,"Terrible service!
They need two months to make a crown that typically takes two weeks!
Impressioned for the first time and was told a few days later that need to take another impression. No reason explained.
They keep rescheduling my appointment for a single treatment. Was rescheduled many times just for a crown treatment, including a last-minute change.",2021-07-26T09:40:28.390Z,healthcare
Fullerton Dental,5,"The orthodontics treatment by Dr. Mok is truly a nice experience for me. She is very professional in designing the treatment plan. Every time doing the adjustment, she not only checks the teeth condition carefully,  but also listens patiently to my feelings and request for teeth and adjusts the treatment accordingly. She always thinks for the patients, and recommend the most suitable, and economic choice for me. I actually spent a quite reasonable price for the entire treatment. The results turn out to be good. I am satisficed with the teeth now and have cultivate good teeth caring habits. Thanks so much to Dr. Mok.",2021-03-08T08:22:27.872Z,healthcare
Fullerton Dental,5,"Dr Ng is very experienced, nice and kind. I'm grateful to have her diagnosis and treatment.",2021-03-08T07:14:49.393Z,healthcare
Fullerton Dental,5,"Many thinks to Dr NG and Sher Pei. I suffered from serious toothache recently due to the wisdom tooth. It caused a terrible swollen face and pain of my left face. I even could not sleep these days and felt extremely painful. It is Sher Pei, helpful and nice, who helped me make appointments and recommended me to Dr NG. For Dr NG, she is very experienced,kind and warm and she gave me lots of encouragement! With her professional help, I feel much more better right now.I am so lucky and grateful to meet them in Fullerton Dental in NTU.",2021-03-04T05:33:59.303Z,healthcare
Fullerton Dental,5,"Went for my wisdom teeth extractions and I must say it had been a really pleasant experience. My extractions involved both extractions and surgeries which my dentist, Dr Ng did it smoothly. She assured me many times during the process which calmed a first timer like me alot. And I must say overall she did it so well and stitched the wounds such that i did not experience much pain post-extractions which I'm really grateful for. An amazing experience, would recommend NTU students/staffs to go to ☺️",2020-08-15T13:20:54.905Z,healthcare
Fullerton Dental,4,"I am a patient at this dental clinic from the last 5 years or so. If I have last this long it is because I have been always assisted by Dr. Mock. She is highly professional. She always take great care of explaining things very carefully. This is very useful for one to understand what is the situation one is facing. Knowing well the situation helps you a lot a when taking an important decision. She works with great dedication and has a strong commitment to quality. Because of all these reasons and my confidence on her, I decided to face a few serious and complicated treatments, like surgical implants, happily, all successful. I am very satisfied with Dr. Mock and I believe I will continue working with her. The negative side is that perhaps the costs at the clinic are high. It would be great if Fullerton Dental would revisit their prices. It is true that the clinical instrumentation is quite advance, but still...",2020-07-20T16:25:36.560Z,healthcare
Fullerton Dental,5,Dr Ferguson at Fullerton Dental @ NTU is the kindest and most thorough dentist that I have ever encountered. He is always concerned of my wellbeing during the treatments. I could really relax during my root cannel treatment. Seriously he is the best. The receptionist Sher Pie is also very professional and kind.,2020-07-20T08:32:39.874Z,healthcare
Fullerton Dental,5,"I went to Fullerton Dental clinic at NTU more than 1 year ago and I always felt very good treated, specially by Dr Mok and Dr Ng.
Maybe they charge a bit more than other clinics, but in may case I prefer a very good job than a cheap one: I already experienced that cheap becomes expensive at the very end, I lost 3 tooth due to cheap treatments
In addition, I have to say Dr Mok is really gentle on treat and during her practice, always being professional and honest with all the solutions she proposed regarding my medical treatment",2020-07-20T06:46:33.647Z,healthcare
SAFTI MI Medical Centre,5,,2025-05-29T09:42:15.200Z,healthcare
SAFTI MI Medical Centre,5,The medics here are very helpful and makes patients feel very comfortable.,2023-11-20T02:40:28.506Z,healthcare
SAFTI MI Medical Centre,1,"Horrible planning. Had me come all the way down from Sengkang for an 830am appointment only for me to see a piece of paper on the guardroom glass saying ‘the dentist is not in, please reschedule your appointment’. Quite unacceptable in my opinion.",2023-06-16T06:07:09.683Z,healthcare
CKW HOUSE,5,Good house,2019-10-08T10:52:43.003Z,healthcare
CKW HOUSE,3,,2019-04-05T01:02:43.394Z,healthcare
Civil Defence Academy Medical Centre,5,,2023-05-19T04:39:41.881Z,healthcare
Fullerton Health Medical Centre for Migrant Workers @ Gul Circle,1,Good with boring for transport services 🚖🎠😷😇,2025-06-17T03:48:43.127Z,healthcare
Fullerton Health Medical Centre for Migrant Workers @ Gul Circle,4,"I got bleeding from workplace and it happened there's this nearby clinic, would I to said thanks to that lady, and wish to know her name, from consultation room 6 whom help me and her team to stop the bleeding from my forehead.",2025-05-21T09:16:12.962Z,healthcare
Fullerton Health Medical Centre for Migrant Workers @ Gul Circle,1,"Very very bad service of this medical centre, last Saturday i call doctor then he give me medicine today Wednesday still i never received my medicine, i call and messege fullerton number and WhatsApp over 10 time also they never received my call or never reply my message and specially Gul Circle medical centre staff behaviour very very rude 👎",2025-04-16T02:00:51.736Z,healthcare
Fullerton Health Medical Centre for Migrant Workers @ Gul Circle,1,十分垃圾，人很多，需要在雨棚里面排队。十分炎热。幸亏我只是过来体检。如果我是过来看病，我会直接死掉。新加坡最垃圾的诊所。,2025-04-10T05:41:16.480Z,healthcare
Fullerton Health Medical Centre for Migrant Workers @ Gul Circle,5,,2025-04-09T09:47:44.520Z,healthcare
Fullerton Health Medical Centre for Migrant Workers @ Gul Circle,2,"Small clinic where by only handle minor diagnosis,
Can’t settled an open cut injuries yet need to go A&E Dept.

Front desk Service is fast but the medic staff is not well organised yet insufficient.

Located at industrial park, convenient who need to visit doctor for minor sickness

Parking space is for staff only but road side parking is limited",2025-03-24T04:04:33.248Z,healthcare
Fullerton Health Medical Centre for Migrant Workers @ Gul Circle,1,"I am writing to express my disappointment with the service I received during my visit to your facility on 10/Mar/2025. I arrived at 5:00 PM, well before your advertised closing time of 5:30 PM, only to be informed that registration had already closed at 4:30 PM. This crucial information was not mentioned on Google or any of your public platforms, which led to confusion and wasted time.

Additionally, the receptionist’s manner of communication was unprofessional and dismissive. Rather than offering assistance or understanding, I felt disregarded and unwelcome. Clear, respectful communication is fundamental to good service, and unfortunately, that standard was not met.

To avoid future misunderstandings, I strongly recommend updating your public information to clearly state the registration cut-off time. I also hope you will address customer service standards with your staff to ensure visitors are treated with respect and courtesy.

Thank you for your attention to this matter. I look forward to hearing how you plan to improve this experience for future customers.",2025-03-10T09:23:44.309Z,healthcare
Fullerton Health Medical Centre for Migrant Workers @ Gul Circle,5,Good,2025-03-09T04:10:14.472Z,healthcare
Fullerton Health Medical Centre for Migrant Workers @ Gul Circle,2,Time management no good,2025-03-06T05:44:46.977Z,healthcare
Fullerton Health Medical Centre for Migrant Workers @ Gul Circle,5,,2025-03-02T07:19:46.944Z,healthcare
Fullerton Health Medical Centre for Migrant Workers @ Gul Circle,2,,2025-03-02T01:51:26.798Z,healthcare
Fullerton Health Medical Centre for Migrant Workers @ Gul Circle,1,Very worst behavior and very late response I never see before any clinic like this,2025-02-24T07:34:14.311Z,healthcare
Fullerton Health Medical Centre for Migrant Workers @ Gul Circle,5,very good,2025-02-24T05:04:40.045Z,healthcare
Fullerton Health Medical Centre for Migrant Workers @ Gul Circle,5,,2025-01-09T23:56:14.178Z,healthcare
Fullerton Health Medical Centre for Migrant Workers @ Gul Circle,1,"This clinic deserves zero stars, but I'm writing this review as a warning to others. Dr. Beulah Patricia is incredibly rude to patients and refuses to listen to their concerns. According to her, if a patient smiles, it means they’re not in pain and are perfectly fine. I seriously question whether she’s even a qualified doctor. This was my first visit to this clinic, and it was by far the worst experience I've ever had. Avoid this place at all costs!",2024-12-26T07:37:28.958Z,healthcare
Fullerton Health Medical Centre for Migrant Workers @ Gul Circle,1,Service is not good for workers! Never check properly 👎,2024-11-08T12:42:02.929Z,healthcare
Fullerton Health Medical Centre for Migrant Workers @ Gul Circle,1,I went to this hospital because of back pain but got one doctor  the doctor name is beulah patricia he treats patient like a dog worst experience un educated doctor the pain is worst but he says ur age just 25 if after this u have back pain pls dont come this hospital before this i never see this type of doctor the fees are not free we gave money pls guys after this don't go to this hospital,2024-10-16T12:52:21.550Z,healthcare
Fullerton Health Medical Centre for Migrant Workers @ Gul Circle,1,,2024-10-04T05:18:56.498Z,healthcare
Fullerton Health Medical Centre for Migrant Workers @ Gul Circle,1,this is warld thard class hospital....,2024-09-17T05:46:36.628Z,healthcare
Fullerton Health Medical Centre for Migrant Workers @ Gul Circle,5,Very good service,2024-09-15T22:20:54.272Z,healthcare
Fullerton Health,5,"Dr John Zhang is the best doctor I had ever seen. He shows me great concern, patience and sincerity in helping me to identify the root cause for my chest pain. He did all the necessary tests and explained all the test result in great patience and details to me. He is someone I can really trust and he is so friendly and treat the patient like his own family members or friends. Really appreciate his help. Thanks so much to you, Dr John Zhang.",2025-08-16T14:21:52.950Z,healthcare
Fullerton Health,1,What's the point of providing a contact if no one picks up the call. (Tried to call on multiple occasions),2025-08-08T08:54:21.194Z,healthcare
Fullerton Health,1,"staff outside are unfriendly and unorganized, they are unaware of how to conduct their own job. due to this mistake, i waited 30 minutes in vain as i was having chills & fever sitting outside. terrible staff.",2025-08-04T09:24:58.807Z,healthcare
Fullerton Health,1,Worst ever health services…. They don’t even bother to answer phone inquiries… made the NTU students admission process such a hassle and tedious process. MOE please please change the service provider !!!,2025-07-09T08:02:14.023Z,healthcare
Fullerton Health,1,"worst clinic ever.. not efficient at all. make you wait hours to see a doctor when sick. just don’t come here if you’re sick. and NTU please don’t take our money to fund this kind of clinic, the students deserve better. nurse were chatting taking their time in the treatment room while many patients waiting outside.",2025-06-26T04:38:21.961Z,healthcare
Fullerton Health,5,,2025-06-25T10:10:11.611Z,healthcare
Fullerton Health,1,"lousy experience went for a health checkup for admissions, after measurements and urine test one of the employees rushed me to hurry up to leave and i was questioning why there was not a blood test however, i didn’t stay in the end , and after 40-50mins i received a call being called back to do the blood test. i wasted my time & money to travel back and forth just to do a blood test that the certain employee missed out. note i also stay in the east so it was difficult to travel so far again the next day hence i made the trip back on the same day of the call. 😭

horrible service and employees , showing attitude to people that pay money to take checkups like if u are so upset to work then don’t do yr job just quit cuz seriously its a waste of my time and money because of yr mistake.",2025-06-25T04:51:04.767Z,healthcare
Fullerton Health,5,,2025-06-19T04:56:15.982Z,healthcare
Fullerton Health,1,"无语 工作人员的态度让我非常失望, 有一位负责我体检报告的工作人员打电话给我，一直打断我说话，还不断重复同样的话，完全不给我解释的机会。当我还在听她讲话时，她却开始提高音量，一遍又一遍地说同样的内容，语气让人感觉很不耐烦。
她问了我一些几个月前的检测相关的问题，我一时记不起来，需要点时间回想，她却像是急着要答案一样，完全不给缓冲的空间。整个对话过程让我感到非常不舒服，沟通体验极差。",2025-06-19T01:27:46.844Z,healthcare
