company_name,stars,text,review_date,category
Sheffield Kidsworld ( St Anne) Pte. Ltd,5,"My daughter has been with Sheffield Kidsworld @ St Anne’s since she was just 18 months old, all the way till her graduation. Before enrolling her, we searched high and low around Rivervale Estate for a preschool that could accept her as soon as she turned 18 months. We were fortunate to come across this hidden gem tucked away in a corner.

We were even luckier that the school accepted her early, even though it meant she had to stay in PG (Playgroup) a little longer than most. It turned out to be a blessing in disguise, especially because of Teacher Muna—who, despite not being a parent herself at the time, took amazing care of our little one and guided her with so much patience and love. Taking care of toddlers at that age is no easy feat!

Over the years, my girl blossomed. She became more bubbly, confident, and even got selected as one of the speakers at her graduation concert—a moment we’ll always treasure. The teachers, principal, and the management team are truly top-notch.

In fact, I trust this school so much that my other two younger kids are currently enrolled here too. I cannot recommend Sheffield Kidsworld enough!",2025-04-24T02:09:09.911Z,education
Sheffield Kidsworld ( St Anne) Pte. Ltd,5,"My child just graduated from Sheffield Kidsworld St Anne. My girl didn’t know how to speak English when entered in PG. But when graduate in K2, my girl was chosen to be key speaker for graduation concert. Was so proud of her!  Cannot thank Sheffield teachers, principal and management enough. Highly recommended!",2024-03-07T02:00:42.648Z,education
Sheffield Kidsworld ( St Anne) Pte. Ltd,5,"My daughter graduated from K2 and is in Primary 1 this year. Would like to sincerely thank Mr Puhal and teachers for providing a nurturing and enriching preschool education, which has adequately prepared her for Primary school.",2023-01-06T09:37:05.685Z,education
Gladys Care 1987,5,"Thank you Gladys care for assigning nanny Lee for my twins .
With her around , I am able to rest well and have a good confinement.
She managed to prepare confinement meals according to my body recovery conditions. Nanny assisted me in my breastfeeding journey too.

Nanny’s  professionalism and personal experiences in infant care have helped us a lot as new parents. She taught us how to manage our time well, how to care for babies from head to toes in detailed ways without neglecting all important aspect of the hygiene of babies , how to engage babies . Besides that, she is patient and willing to share her knowledge on all the enquiries I have about baby care .
On top of that , nanny taught us how to manage twin care day time and night time and she helped to train the helper until competent too before she left us .
Her responsibility towards babies care and respect to family members , in laws are truly remarkable .
Our twin baby care will not be smooth without the help of nanny. Thank you Gladys care and nanny Lee.",2025-07-15T09:16:16.139Z,education
Gladys Care 1987,5,"Im booked two months and two different nannys. At first I'm was worried about if different nanny might cause a lot of troubles surprisingly everything are fine. Two nannys are professional and patience withm my girl, also good cooking im satisfied with my choice. Glady also are very caring for me.",2025-04-29T01:46:44.625Z,education
Gladys Care 1987,5,"We highly recommend Gladys Care to anyone seeking nanny services. Gladys was very responsive, accommodating to our bespoke requests and patient with questions. She assigned us Nanny Lily as our live-out night nanny for 3 months, which included post-natal massage for a week. We found Nanny Lily to be warm, trustworthy and experienced with infant care. She offered helpful suggestions while always respecting our childcare preferences. Our baby loved her and we miss her very much! We are grateful to Gladys for finding us such good care and will definitely use her agency again.",2025-04-10T20:21:08.829Z,education
Gladys Care 1987,5,"i hired Nanny Yuzhu, and she’s very nice
she’s been such a great help to me, and i can really tell that she loves my baby too♥️
i would highly recommend her
Gladys is very nice as well—we became friends👯‍♀️",2025-02-10T02:30:54.046Z,education
Gladys Care 1987,5,"We are very fortunate to have a great 28 days of confinement with Nanny Julie, as well as the brilliant massages performed by Ms Gladys.

My wife and I enjoyed the process, the food and of course the human touch factor.

Tagging on their vast knowledge, we matured along our parenting journey. Not an easy journey but these angels decided to give us a good start on this journey.

Great thanks to Gladys and her team.
We really appreciate your presence.",2024-11-07T16:07:54.471Z,education
Gladys Care 1987,5,"We had the pleasure of hiring Gladys Care’s confinement nanny service in Singapore, and we were incredibly fortunate to have Tammy as our nanny for our newborn twins.

Tammy provided exceptional round-the-clock support to my wife, ensuring she had everything she needed during this crucial postpartum period. Tammy’s expertise and dedication were evident in how she seamlessly bridged cultural and language divides, fostering a warm and supportive environment in our home. She was highly attentive to the needs of our twins and also respected our parenting preferences, making sure to communicate openly with us every step of the way. Her ability to balance care for both babies with our family’s unique needs made this experience so much smoother. We are deeply grateful for her professional yet caring approach and highly recommend Gladys Care for anyone seeking top-tier confinement care.",2024-10-07T02:30:18.287Z,education
Gladys Care 1987,5,Thank you so much for taking such great care of my children and me. I was able to get plenty of rest. I’m very grateful to have found such a wonderful nanny.,2024-08-27T13:16:03.010Z,education
Gladys Care 1987,5,"Our family would like to say Thank you  Gladys Care and the team during this moment when our first born baby has some conditions after  birth.

Gladys has been very responsible and caring and  responded back to us very promptly dispite our urgent request for a nanny with our special  needs.   Thank you  Gladys for arranging the nanny to us for past 4 months, we are very greatful for every small little advise and dedicated care and attention she has given to our newborn.    We could have not been able to do this by ourself.

Thank you very much Gladys and your nanny team, take good care 🥰1",2024-07-19T02:45:22.383Z,education
Gladys Care 1987,5,"I am extremely grateful for the support and guidance I received from Gladys. As a new mom, I struggled with breastfeeding and felt frustrated and worried that I wasn't producing enough milk for my baby. In desperation, I texted Gladys in the middle of the night, and she kindly visited me the next day.

Gladys is a compassionate and knowledgeable lactation consultant. My milk ducts were clogged and needed a boost to kick-start production, and Gladys' TCM massages effectively activated them. Thanks to Gladys, I was able to establish a successful breastfeeding experience.

After completing the TCM sessions, my milk flow improved significantly, making breastfeeding and pumping faster and more efficient. My supply also increased, allowing me to fulfill my baby's needs.

I highly recommend Gladys to any mom seeking lactation support. Her dedication, expertise, and kindness are exceptional, and I feel fortunate to have had her by my side throughout my breastfeeding journey. For those who are struggling , with the right support, any mom can overcome challenges and successfully breastfeed. Good luck mommas and Thank you Gladys! 😊",2024-05-01T08:50:48.328Z,education
Gladys Care 1987,5,"Engaged Gladys for my TCM Lactation massage. I had low supply post my one week fever. Gladys had identified the clogged ducts issue and after the massage from Gladys, the supply is coming back. Gladys also gives very good recommendations on food boosters like papaya soup and she takes the effort to help mummies in need! Thank you Gladys!",2024-04-27T23:57:37.813Z,education
Gladys Care 1987,5,"I recently delivered my child a few weeks earlier than the EDD due to certain complications which I was having. As such, I was worried about the confinement nanny situation due to these sudden last minute developments.

However, Gladys really went out of her way to ensure that both baby & myself were fully covered & well taken care of by a nanny after coming home from the hospital.

I would also like to specially mention nanny Ming Zhu as she has been cooking delicious meals for both my husband & myself.
Her attention to noticing our baby's details has been very assuring to us as well.

Gladys' post-natal massages have indeed  been very reliving & effective in reducing the post-pregnancy water retention/bloating. Would highly recommend choosing Gladys Care to all new mums/mums-to-be!",2024-04-05T16:08:31.295Z,education
Gladys Care 1987,5,"We feel very lucky to have found Gladys and to be assigned a wonderful nanny for our baby. She’s a loving and kindly presence in our family and provided excellent care with incredible patience. Gladys also takes good care of her staff, ensuring their wellness while they take care of our little one. It had a profound impact on our baby’s development. The nanny was the first to point out our baby loved to smile, and he could even wave goodbye hesitantly by watching her. As we approach the last few days of our engagement with this nanny, she has been sharing tips on how to take care of the baby for the next few months to come, which we so appreciate. We would be so fortunate if we could have the same nanny for our next child, if that happens. Thanks again Gladys for being by our side on this exciting journey!",2024-02-28T03:26:37.935Z,education
Gladys Care 1987,5,"She came in and saved the day on new years day. I was very desperate as i had engorgement issues with a lump at my armpit area. It had lasted a few days already and no matter what home remedy i tried, it doesnt seem to go away. With a few sessions with gladys, the issue was solved as promised. She also recommended me a few tips here and there and was very encouraging. No gimmicks at all, It really works",2023-12-08T12:56:43.196Z,education
Gladys Care 1987,1,"poor experience with the nannies from this agency. Although the agent was responsive and tried to salvage the situation, the quality of the nannies are really poor.

First nanny - obsessed with her phone (did not turn off notification sounds), did not burp baby sufficiently resulting in frequent vomiting, used phone while taking care of baby. Unhygienic practices of letting bb drink unfinished formula milk after 1-2 hours. Complained to us about her pay and helped herself to our food w/o asking.

(Add on a point on the vomiting, apart from over-feeding that resulted in frequent vomiting (projectile vomit, not spitting milk), it was established that the nanny didn’t burp the baby sufficiently which resulted in baby vomiting in her sleep. Now, this is dangerous. The vomiting part is still manageable. Vomiting in sleep is not acceptable!)

Replacement nanny - not trained in confinement (machiam like housewife). cannot wash anything clean (milk bottles were oily after she washed). cooked about less than 1l of red dates tea for me initially and had to tell her to cook more. prepare herbal bath one time and use for 2 days (the herbal water kept till smelly). Complained about us over the phone and kena caught because we could hear from baby monitor. Food was the same everyday, tasteless sometimes and very repetitive. She cooks the same few veggie, chicken and rarely fish. Husband asked her what fish to buy she told us to ask the fish monger. Dismissed her finally because she gave bb formula milk every hour during the night shift because she didn't know why baby was crying and kept feeding bb milk.

Both nannies do not know how to update logs - time, amount of feeding, time of poop etc.

These are just some of the issues highlighted. Overall, the quality of the 2 nannies provided to me are poor, not professional and do not appear to be well trained. Really regretted taking this agency.",2023-10-26T02:30:54.521Z,education
Gladys Care 1987,5,"Nanny Summer stayed with us for more than a month and during that time took the best care of me and my baby. Thanks to her I was able to stay well rested and recover during my confinement.❤️ So glad I decided to go with Gladys, she was very approachable and offered a personal touch as she always available for any queries, consultations and advice. Would highly recommend Gladys Care to anyone who’s looking for a confinement nanny. ❤️",2023-09-27T23:46:46.464Z,education
Gladys Care 1987,5,"We engaged nanny Meng Choo through Gladys, and she has been a great support in caring for baby. She is experienced, knows how to handle baby well, a good cook and goes out of her way to help out.

Also engaged Gladys for lactation massages and it has been effective in resolving engorgement issues.",2023-09-13T09:48:57.771Z,education
Gladys Care 1987,5,"Nanny Julie stayed with us for two months. She’s very professional and experienced, very open to our suggestions. She never argues with us and always incorporates our requests into her routine. Julie is also very attentive and patient with the baby. She goes out of her way to make sure baby is always healthy and comfortable.
In the baby’s second month, he stayed up all night and slept sporadically in the day. Julie stayed up carrying baby all night despite being very tired, and used various methods to ensure that she was alert.
In two short months, Julie has become a part of our family. She gets along with everyone, including my mother in law and my helper. She is a joy and I strongly recommend her.

Mrs Wong from the agency was also really good to work with. She was flexible and understanding. Really happy that I found this agency.",2023-08-23T06:38:01.711Z,education
Gladys Care 1987,5,"I found Gladys Care while searching for confinement nannies for daytime confinement help. I needed someone available within the week and while I was apprehensive about approaching another agency and trying to find a reliable nanny, I am glad I went ahead with Gladys. She was very responsive and put me with Nanny Yuzhu who really was a godsend for the family. She helped me tie over the second month with the newborn and 2 other young kids as I didn't get the rest I needed with the previous nanny from another agency.

Nanny yuzhu was very patient with the baby and proactive with the chores and setting up a good routine in the house. I have learnt much from watching how she handles the different things needed to be done in a typical day and am implementing it in my own routine now that she has left.

Gladys also followed up regularly during the 28 days, checking in to make sure everything was OK. Highly recommend!",2023-07-26T07:56:30.785Z,education
Gladys Care 1987,5,"Nanny Chin is a great nanny, she is taking care of our baby like her granddaughter.
She handles baby patiently and gives massage to our baby when she gets fussy due to gassy in her stomach.

The meals prepared by her are yummy. She also prepared home cooked desserts.
Overall, we appreciate Nanny Chin for her service and assistance.

I also engaged with Gladys for lactation and postnatal massages.

I’m extremely happy with the lactation massage as I was struggled with breastfeeding with my first child. After few massage sessions, Gladys managed to clear the blocked ducts problems with the acupressure technique.

With the postnatal massage, Gladys helped to rectify my water retention I was having on my legs.
Thank you so much Gladys!

I would highly recommend Gladys Care for their service 😊",2023-04-07T04:30:19.416Z,education
Gladys Care 1987,5,"It was a pleasure experience to engage Gladys for my confinement. Many thanks to auntie Summer for the incredible support and care she has provided to our family during the confinement period. Her kindness, patience, and expertise have been invaluable, easing our worries and helping us navigate the challenges of newborn care with confidence. Not only that she had taken good care of our baby, she also had shown her love and care to me, served me delicious confinement food with customisation and variety. She speaks both Chinese and English very well. We enjoyed her accompany a lot and we will recommend her to anyone who needs a confinement nanny.",2023-03-17T02:09:16.016Z,education
Gladys Care 1987,5,"I have engaged Nanny Chan for my twins for 2 months. I can never imagined one can manage 2 babies at the same time, but Nanny Chan could do it. On top of that, she still can cook 3 confinement meals and prepare my herbal bath daily. She plans her work and manages her time very well. She is a bubbly person and always talk to the babies, engaging them in their different activities like showering and milk feeding. She is also a very clean person and ensure my babies are clean at all times. Nanny Chan gave me a peace of mind and allows me to rest well. I’m very blessed to have her for my confinement.

I have continued to engage Gladys for my baby 3rd month. They have arranged Nanny Amy. Nanny Amy takes care of my twins very well too. She trained my babies to sleep longer which allow me to have more rest time. She sings and plays with my babies when they are awake. She is very knowledgeable in taking care of babies and can cook a variety of food! She could cook not just Chinese food, and also Western food, making my meals not so boring. I’m very grateful for Nanny Amy stay with me.",2023-01-10T03:53:26.192Z,education
Gladys Care 1987,5,"Engaged Gladys for antenatal classes to learn ""caring for a newborn"" and also lactation techniques. Her classes were very informative, memorable and as others have also said had a personal touch to it. I enjoyed the classes very much and feel better prepared now! Would highly recommend",2022-12-13T22:27:41.577Z,education
Gladys Care 1987,5,"I am very happy with the nanny assigned from Gladys Care 1987. She is very dedicated and caring towards the baby and has been very patient in teaching me how to take care of the baby as a FTM. I would highly recommend my nanny, Yu Zhu, she has been a godsend and my confinement would not have gone so smoothly without her.

Additionally, I engaged Gladys Care for their Javanese Postnatal and Lactation Engorgement massage. I felt immensely relieved that I did not have to worry about mastitis when I came back from the hospital. After a few sessions of the massages, I have slimmed back to my pre-pregnancy weight and no longer have to worry about engorgement issues.",2022-11-21T07:16:37.789Z,education
Ilham Child Care (North) Pte Ltd,5,"As a working parent, it’s such a relief to know my child is in good hands. The team at Ilham Childcare makes drop-offs easy, and I always feel confident my child is well taken care of throughout the day.

The facilities at Ilham Childcare are clean, well-maintained, and child-friendly. The team does an excellent job ensuring safety and hygiene, which gives me peace of mind every day.

I appreciate how Ilham Childcare incorporates cultural and moral values into their teaching. It’s wonderful to see my son learning about respect, kindness, and responsibility while having fun.

It would be great to have more parent-involvement activities, like open houses or family days. These events could help build a stronger connection between families and the childcare team. ☺️",2024-11-26T00:07:03.931Z,education
Ilham Child Care (North) Pte Ltd,5,"A very clean and safe environment for childrens. The staff are caring , professional and very attentive to the childrens needs.The activities are engaging and educational, and the caregivers genuinely nurture each child’s growth and confidence. Thank you for providing such a safe and fun environment!",2024-11-25T23:48:33.747Z,education
Ilham Child Care (North) Pte Ltd,5,"My sister enjoys going to ilhamchildcare & the teachers are friendly, easy to seek help from. Really Recommend others to place their child in here!",2024-11-23T12:19:52.093Z,education
Ilham Child Care (North) Pte Ltd,5,"Highly recommend Ilham Childcare (North)! The teachers are really dedicated and warm, and take the effort to know each child individually. My child looks forward to going to school everyday because she gets to be herself at school - and the teachers support each child for their strengths and weaknesses.

The teachers are also open to provide feedback on children, and will work with parents to help children develop (e.g. stop using pacifiers).

Parent engagement is also good, parents and families are invited to the Centre for key events like Hari Raya, Mothers’/Fathers’ Day to celebrate with the children.

The other non-teaching staff are also very friendly and are caring towards the children. Meals served are healthy and of good variety as well.

If you want your children in good and trusted hands, this might be the place for you!",2023-06-19T13:09:03.534Z,education
Greenland childcare @ punggol drive,5,"Dear Ms Jessica Teo and Esteemed Educators of Greenland Childcare Punggol,

I wanted to take a moment to express my deepest gratitude and appreciation for the exceptional dedication, patience, and care you show each and every day towards my son , Muhammad Zuhair from K2 Gracious.

As a parent, I’ve seen firsthand the positive impact your guidance and support have had on my son since he joined the school from Playgroup until now. There's a lot of improvements shown in my son from academically & mannerism.

From the thoughtful lessons to the encouraging words and the safe, nurturing environment you've created, it’s clear that this is more than just a school—it's a community built on commitment and compassion.

Thank you for not only educating minds but also inspiring hearts. Your work shapes the future in ways words can hardly capture.

Please know that your efforts do not go unnoticed and are deeply valued by our family.

With sincere thanks,
Zakiyah
Zuhair's mummy from K2 Gracious",2025-06-04T07:08:03.977Z,education
Greenland childcare @ punggol drive,5,"Well rounded curriculum that was able to prep my child well for Primary 1. Appreciate that there is also a dedicated phonics teacher during curriculum time. Teachers are responsible and caring, led by a very capable principal, Ms Jessica. Would strongly recommend Greenland Childcare @ Punggol Drive!",2024-07-16T07:06:51.586Z,education
Greenland childcare @ punggol drive,5,"I highly recommend this childcare centre. Both the principal and teachers are responsible and dedicated, consistently providing feedback on each child's progress and collaborating with parents to enhance the children's well-being. The centre offers additional curricula for parents to choose from. Its location is easily accessible and sheltered, making it very convenient.",2024-07-12T09:24:29.391Z,education
Sunny Bunny Montessori Preschool at Ang Mo Kio,5,"As a first-time parent, I was so nervous about leaving my baby in someone else's care, but I couldn't be happier with our decision to enroll at this infant care center. The teachers are absolute angels—they're incredibly caring and professional, and it's clear they love what they do. The facility itself is spotless, bright, and so well-equipped, and I have complete peace of mind knowing my little one is in such a safe environment. With a fantastic 1:3 teacher-to-baby ratio, I know my child is getting all the personal attention they need to thrive.
The communication from the teachers is simply outstanding. They use an app that provides real-time updates on everything—from feeding and diaper changes to nap schedules. It’s so reassuring to get those notifications throughout the day. Plus, they always share photos of all the fun activities! We get to see our baby enjoying tummy time, playing with new toys, and interacting with their friends. It's truly a highlight of our day to see those little snapshots.
This center goes above and beyond to make every day special. They plan daily activities that are both fun and enriching, and they do an amazing job of organizing special cultural celebrations and holiday events. Getting those adorable photos of our baby in their holiday outfit is just the sweetest thing! This center is more than just a daycare; it's a supportive, loving community, and we couldn't be more grateful for the incredible care our baby receives.",2025-08-20T23:34:30.249Z,education
Sunny Bunny Montessori Preschool at Ang Mo Kio,5,"Transferred to Sunny Bunny from a lower cost pre-school. After 1 year, I can see my daughter’s overall improvement, especially in Chinese.

The teachers are great and communication is smooth, in person and via the app. Specifically, I’m impressed by their explanation on why my K1 can read the schools’s material confidently but not books in general, yet.

Monthly excursions, water play and rooftop playground add to the experience.",2025-06-23T01:36:00.222Z,education
Sunny Bunny Montessori Preschool at Ang Mo Kio,5,"We’ve had a wonderful experience with Sunny Bunny Montessori Infant Care :) It’s truly a great school with a warm and caring environment. The teachers are always smiling and genuinely attentive, which gave us so much peace of mind as parents.

One thing I really appreciated was how frequently they updated us with photos and little notes, those small gestures made a big difference. The two Principals are also very friendly and approachable, which made communication smooth and easy.

It’s with a heavy heart that we had to transfer our son to another centre due to personal reasons. We’ll definitely miss the Sunny Bunny family, and we’re so grateful for the love and care they’ve given. ❤️",2025-06-16T01:58:43.791Z,education
Sunny Bunny Montessori Preschool at Ang Mo Kio,5,We enrolled our 18m daughter in Sunny Bunny 4 months ago and we’ve had a great experience with the school! The teachers are extremely warm and caring and genuinely love and care for our daughter. They are very happy to see her every morning and make her feel very welcome. She managed to stay in school for a full day on her first day and cried for less than a week - we believe this is testament to how the teachers have helped her settle into a completely new environment. We get very regular updates (and even photos of her eating and napping everyday). Teachers even specifically update us on what food she enjoys in particular in school so that we can offer it to her at home. She looks forward to going to school even on weekends and will try to put on her uniform. We also observed first hand how the teachers care for the children on excursions and how much the children love their teachers. Thank you teachers! She has also learnt a lot since she started school and is surprisingly proficient in Mandarin! We would highly recommend Sunny Bunny to anyone who is looking for a preschool :),2025-02-24T14:03:43.276Z,education
Sunny Bunny Montessori Preschool at Ang Mo Kio,5,"My son transferred to Sunny Bunny 2 months ago, from a branded preschool. His change so far is impressing and very positive.

In the previous school he was reluctant to attend school and always asked us to pick him up on time. Now he is actually asking us to come later so that he can play more with his friends and teachers at school! I am so impressed by the kindness, and the bright smiles among all the teachers. No wonder my kid would like to stay at school.

That being said, it is not just the calm and happiness this school brings to my kid, but also I can see his enthusiasm in study is back, and continuously growing. His reading capability in both Chinese and English makes great progress, he now can entertain himself alone with his books! ( thank god, it gives me and my husband some quiet time😂)

Overall Sunny Bunny Montessori Preschool is  good but underrecognized, it deserves more reputation.",2024-07-20T08:17:46.588Z,education
Sunny Bunny Montessori Preschool at Ang Mo Kio,5,"I enrolled my Grandson in Sunny Bunny . He started 1 week ago, at 18 months old as I was impressed by the school's holistic curriculum and Montessori approach. He took less than a week to adapt to school thanks to very caring teachers . Sunny Bunny have private playground. All small Classes, therefore teachers able attend to every kids.  This is the best Montessori school I've seen so far.",2024-07-08T09:00:38.059Z,education
Sunny Bunny Montessori Preschool at Ang Mo Kio,5,"We transferred our 3 yr old son to Sunny Bunny from another childcare very recently. So far we have been very pleased with this transition and his progress in Chinese.

It was a very painful decision to transfer our son to a new center but we wanted our boy to have a better grasp of the Chinese language as our family is primary English speaking. So far we are glad that we made the right choice.

Teacher Maria and Teacher Hu has gone above and beyond to welcome our boy from day one. The owner of the centre (Hui Ling) whose children are also attending the centre was very reassuring to us as parents as well.

The school has a great outdoor and indoor play area very suitable for kid's physical activities. They also have a in house cook that prepares meals for the kids. Our boy has put on a bit of weight since he join Sunny Bunny.

Keep it up, Sunny Bunny! We are delighted to join this lovely community.",2024-06-07T05:43:52.896Z,education
