company_name,stars,text,review_date,category
Dragon Seafood 龍海鲜,5,,2022-03-30T23:57:19.631Z,food and beverages
Dragon Seafood 龍海鲜,1,"Lousy attitude from staff. Refused to give basic help to recommend dishes.

Items that came were below average and very salty.

No wonder it wasn't well patronised by the lunch crowd when there were only 3 food stalls open.

Pathetic.

Requested no pork or prawns for one dish due to religious reasons but they totally ignored and put those ingredients in anyway. Could hear the chef being informed but

Unprofessional",2022-03-06T05:04:37.934Z,food and beverages
Dragon Seafood 龍海鲜,1,Tried Hokkien Mee and Mee Hoon not up to my likings but if in a hurry for makan without queue can go ahead,2021-04-07T11:16:21.335Z,food and beverages
Dragon Seafood 龍海鲜,5,Nice curry fish head!!!,2019-06-27T05:06:39.322Z,food and beverages
Dragon Seafood 龍海鲜,4,"Good food, choose the ones with the 👍 in the menu",2018-11-28T04:41:17.124Z,food and beverages
Forum Roasted Bbq,5,The sio bak is awesome! Probably the best in the whole of tuas.,2021-02-23T03:51:13.108Z,food and beverages
Forum Roasted Bbq,3,这是工作人士用餐的地方。,2021-01-21T00:43:07.741Z,food and beverages
Forum Roasted Bbq,4,,2020-10-29T05:03:37.842Z,food and beverages
Forum Roasted Bbq,3,,2020-07-29T07:37:45.602Z,food and beverages
Forum Roasted Bbq,4,,2020-06-06T23:51:16.479Z,food and beverages
Forum Roasted Bbq,5,,2019-10-29T03:32:26.736Z,food and beverages
Forum Roasted Bbq,3,Itsok,2019-10-05T16:00:25.453Z,food and beverages
Forum Roasted Bbq,5,,2019-10-03T07:43:09.193Z,food and beverages
Forum Roasted Bbq,5,,2019-09-24T08:23:47.344Z,food and beverages
Forum Roasted Bbq,5,The best roasted meat store in Tuas area. Owner is efficient and friendly but expect a 15 mins queue during peak hours. Prices are reasonable too!,2019-09-14T01:15:21.420Z,food and beverages
Forum Roasted Bbq,5,Their siew yok is out of this world,2019-08-14T05:21:26.711Z,food and beverages
Forum Roasted Bbq,4,hong kong style roasted duck,2019-08-13T04:18:34.844Z,food and beverages
Forum Roasted Bbq,4,,2019-07-26T06:10:21.874Z,food and beverages
Forum Roasted Bbq,4,,2019-06-30T02:41:01.058Z,food and beverages
Forum Roasted Bbq,4,,2019-06-03T03:19:59.530Z,food and beverages
Forum Roasted Bbq,5,,2019-05-31T11:46:49.946Z,food and beverages
Forum Roasted Bbq,4,Long queue even when you go early for lunch; other people more fortunate than ourselves. The food is tasty with reasonable price.,2019-04-08T01:27:49.787Z,food and beverages
Forum Roasted Bbq,3,,2019-03-21T12:14:41.225Z,food and beverages
Forum Roasted Bbq,4,Hidden gem in Tuas. Roasted pork n char siew are really good,2019-03-20T04:11:03.505Z,food and beverages
Forum Roasted Bbq,5,,2019-03-20T04:09:46.540Z,food and beverages
Forum Roasted Bbq,1,,2019-03-15T14:09:12.926Z,food and beverages
Forum Roasted Bbq,4,,2019-03-04T12:21:56.781Z,food and beverages
Forum Roasted Bbq,5,,2019-02-16T10:23:32.175Z,food and beverages
Forum Roasted Bbq,5,,2019-02-14T06:29:50.541Z,food and beverages
Forum Roasted Bbq,5,Not a bad place to find food,2019-01-24T12:52:19.200Z,food and beverages
Forum Roasted Bbq,4,The steamed chicken is average but the roasted pork is really crispy. Chicken rice is nice but the given soup doesn’t suit my taste. Didn’t expect to see birds in this part of the island “where birds don’t lay eggs” but pigeons do crowd around leftovers.,2019-01-08T05:40:56.686Z,food and beverages
Forum Roasted Bbq,5,,2018-12-14T03:48:36.940Z,food and beverages
Forum Roasted Bbq,4,,2018-12-08T12:18:15.054Z,food and beverages
Forum Roasted Bbq,3,The salted egg chicken at the last stall was rubbish. Chicken was not crispy (probably prefried in the morning) and the sauce didn't taste like salted egg. I haven't tried the other stalls,2018-10-20T11:45:03.186Z,food and beverages
Forum Roasted Bbq,5,Best roast pork,2018-08-01T07:24:06.603Z,food and beverages
Forum Roasted Bbq,5,,2018-07-07T23:02:51.714Z,food and beverages
Forum Roasted Bbq,5,Very nice roasted chicken,2018-05-26T13:38:08.135Z,food and beverages
Forum Roasted Bbq,3,,2018-04-18T22:45:32.238Z,food and beverages
Forum Roasted Bbq,5,"Chanced upon this place. The food is great. I enjoyed the roast pork, char siew and the herbal soup the most.",2017-12-05T01:37:54.925Z,food and beverages
Forum Roasted Bbq,4,Aircon buy small. Not mach to choose,2017-11-13T04:32:50.275Z,food and beverages
Forum Roasted Bbq,5,"Chinese food:
Extremely tasty roasted chicken varieties, shredded chicken hor fun and so on..
Malay food:
One of the mouth watering ayam penyet I had is from the malay stall at this food court.
Indian food:
Tasty and finger licking choices of food. Chilli chicken, omelette, variety of vegetables and yummy chicken and mutton briyani are my favourites.",2017-09-29T03:49:02.354Z,food and beverages
Forum Roasted Bbq,5,,2017-09-28T07:06:31.706Z,food and beverages
Forum Roasted Bbq,2,,2017-08-28T04:46:07.055Z,food and beverages
Forum Roasted Bbq,4,,2017-08-04T05:44:21.527Z,food and beverages
Forum Roasted Bbq,3,,2017-07-08T01:23:01.929Z,food and beverages
Forum Roasted Bbq,3,,2017-07-01T00:35:55.315Z,food and beverages
Forum Roasted Bbq,3,炖汤价廉料多,2017-05-24T06:31:39.417Z,food and beverages
Forum Roasted Bbq,3,,2017-01-01T08:22:24.811Z,food and beverages
Forum Roasted Bbq,5,Awesome... all roasted to perfection,2016-12-29T08:40:54.277Z,food and beverages
Forum Roasted Bbq,3,,2016-11-26T12:26:29.591Z,food and beverages
Forum Roasted Bbq,1,,2016-09-12T08:59:24.771Z,food and beverages
Forum Roasted Bbq,2,,2016-06-24T12:34:30.712Z,food and beverages
Forum Roasted Bbq,3,Plenty of free parking spaces and quite a good selection of food stores.,2016-06-07T07:23:02.949Z,food and beverages
Forum Roasted Bbq,5,,2016-05-14T03:45:30.778Z,food and beverages
Forum Roasted Bbq,2,,2015-12-17T03:06:05.077Z,food and beverages
Encik Tan,1,Staff do their works and ignore us.. staff rude.. ask for chill staff replied chill is the bowl.. you see have you take.. don’t have meaning no chill.. early day start without chill..,2025-07-13T04:44:13.861Z,food and beverages
Encik Tan,1,Had d $6 fish set. Only got 1/3 of the fish shown at signboard.  Some more fried with thick flour and basically got only 1/4 of it. Misrepresentation at its ultimate! Avoid getting this dish. It's cheating!,2025-06-21T06:33:15.898Z,food and beverages
Encik Tan,1,The staff behaved poorly,2025-06-15T05:09:05.218Z,food and beverages
Encik Tan,5,Really splendid comfort food and well prepared. Well worth the price !! The chicken curry rice is Amazing !!,2025-05-29T10:17:15.980Z,food and beverages
Encik Tan,4,Had it once. The Curry chicken rice is ok. The drink is pretty decent in the area considering the options around are all quite bad.,2025-05-12T08:56:34.805Z,food and beverages
Encik Tan,1,,2025-02-10T00:53:34.548Z,food and beverages
Encik Tan,1,Portion only fills half the plate. Compared to other outlets usually plate almost full with  a lot of curry. Maybe they are trying to help the Joo Koon workforce towards a healthy lifestyle.,2025-01-08T04:46:49.579Z,food and beverages
Encik Tan,2,"I don't know why, if they want to do fast game. How come can forget the to put the curry. The girl take rice and handover to uncle, and the uncle never put curry.",2024-12-09T11:59:00.703Z,food and beverages
Encik Tan,4,wanted to order the curry rice with sotong set but sadly they were out of sotong so went with curry chicken cutlet set which is not so bad my only complaint is that the chicken cutlet portion can be bigger,2024-10-12T04:54:16.521Z,food and beverages
Encik Tan,4,try this store at joon koon. chicken cutlet rice. big rice portion. price not include drink. the curry taste different from yew tee store. must be different chef.  friendly staff.,2024-07-11T08:55:20.407Z,food and beverages
Encik Tan,1,"It's been weeks plus that in the news mention of Encik Tan missing of Sotong. See my photo, the chicken cutlet will also be missing very soon.",2024-05-17T04:54:25.287Z,food and beverages
Encik Tan,1,Tasteless noodles and drink. Lousy service attitude.  Total turn off,2024-05-09T15:42:30.272Z,food and beverages
Encik Tan,5,The counter staff Shaiful is so cheerful & efficient in doing his work.. such a pleasant experience dining here ☺️,2024-04-24T12:43:15.408Z,food and beverages
Encik Tan,5,We like chicken cutlet . Regular customer.,2024-03-12T04:46:14.815Z,food and beverages
Encik Tan,1,"Order chicken cutlet curry rice...The chicken cutlet taste abit salty,the vegetables itself undercooked.Cabbage itself still crunchy.suppose to be soft.",2024-02-25T03:34:16.655Z,food and beverages
Encik Tan,4,"Quite liked it
I'm just dining in to try chicken cutlet rice with curry at reasonable costs on my day off weekend evening after hours it's nearly dinner. I'm don't mind others. Its taste is an advantage and disadvantage, regardless of whether it doesn't matter. I'm just enjoying it here and adequate. Their service here are quite good and looks new for me, like unprecedented. Their atmosphere here is pleasing and spacious.

Edited: 29-01-2024

I recurred here again on my second day of the week. I had my early dinner as well. Try the Fishball Noodle at a regular price of $4.80 add (Kuay Tiao) at $5.80. Also, with a drink at $1.00.",2024-01-29T09:25:10.968Z,food and beverages
Encik Tan,1,"Had d $6 fish set. What is shown in the picture is spanish mackerel. What is served is bony patin (cheap) fried in flour. No flesh to eat! Complete misrepresentation and in fact, cheating.
Avoid this place.",2024-01-14T11:05:02.329Z,food and beverages
Encik Tan,5,,2023-10-28T08:52:02.910Z,food and beverages
Encik Tan,1,"If u can't speak Chinese, you cannot eat here. Cos Tan insists he will only employ PRC who only speaks Mandarin and we hv to learn how to speak their language b4 eating there. And she don't give a care, even when I said I can't understand.",2023-10-24T07:04:14.270Z,food and beverages
Encik Tan,3,"Alright, the great (bestest) value for money meal among all other food sellers.

With the price of SGD6 you get chicken cutlets with veg and rice including one syrup drink which is not too sweet.

The portions were ‘heavy’, loads of rice, gravy and the amount of cutlet pieces really made me full till my next meal time.

Thank you for serving us with this kind of meal which we can enjoy without having a hole in our pockets😍",2023-09-05T13:14:49.729Z,food and beverages
Encik Tan,3,"Looks like 'halal' bcoz no pork, but didn't see the halal sign (maybe I missed out), but still see some Malay customers. The size of the chicken cutlet size shrink down significantly compared with other outlets one (maybe I've not eating their food for too long). No paylah service, only cash or pay wave.",2023-08-13T05:36:34.341Z,food and beverages
Encik Tan,3,,2023-07-16T07:15:26.196Z,food and beverages
Encik Tan,5,绝佳场所 mrt下来就到了 便宜又好吃,2023-06-15T11:13:17.188Z,food and beverages
Catering Solutions,5,Good place and good food..,2025-04-17T04:57:22.428Z,food and beverages
Catering Solutions,5,"The catering service offered a diverse and well-balanced menu, accommodating various dietary needs without compromising taste",2025-03-19T09:30:39.097Z,food and beverages
Catering Solutions,4,The chicken black pepper tasty,2025-03-15T08:14:31.687Z,food and beverages
Catering Solutions,5,,2025-03-15T06:19:04.710Z,food and beverages
Catering Solutions,4,"The food was fresh, tasty, and well-prepared.",2025-03-15T05:49:07.819Z,food and beverages
Catering Solutions,4,"The meal was delicious, thank you",2025-03-15T05:31:06.769Z,food and beverages
Catering Solutions,5,"“The catering was exceptional! The food was fresh, flavorful, and beautifully presented. Every dish was well-prepared, and the service was professional and attentive.",2025-03-15T05:30:33.931Z,food and beverages
Catering Solutions,5,,2025-03-12T01:12:55.969Z,food and beverages
Catering Solutions,5,"Catering Solution Pte Ltd delivered a flawless event for 2024 Christmas. The food was delicious, the service impeccable, and the team incredibly professional.  Highly recommend!",2025-03-02T08:37:18.988Z,food and beverages
Catering Solutions,1,I have seen that catering foods by one of my friends. The most horrible and rubbish foods(i don’t consider those as edible stuffs though) i have seen in my entire life! Disgusting! Please Improve your quality of foods and cooking...they are human beings going to eat not animals.,2025-02-23T18:44:59.582Z,food and beverages
Catering Solutions,1,"The worst meal eating in my life was made here, I worked at Sembcorp Marine for 5 years and forced to eat this meal for 5 years, the day I left the job and thanked god that i dont have to eat this anymore,  their staff's were also used to be very bad with us, may god never make them better, i pray this catering solutions never shine, the food they prepared for poor workers is not for even dogs",2025-02-23T08:12:13.036Z,food and beverages
Catering Solutions,5,,2024-10-06T13:31:44.587Z,food and beverages
Catering Solutions,1,Worst food in the world. They kind of rob all the poor workers here. Nobody likes the foods here. But they still manage the company to run their catering business here. Workers are not allowed to cook and bring outside food. They have no choice to eat foods to live on.,2024-06-27T07:47:14.173Z,food and beverages
Catering Solutions,5,,2024-05-31T14:27:54.906Z,food and beverages
Catering Solutions,5,"Totally not good it’s not a human food
Please develop catering solutions food quantity",2024-05-25T10:09:08.255Z,food and beverages
Catering Solutions,1,worest briyani 😭😭😭😭,2024-05-01T10:08:28.913Z,food and beverages
Catering Solutions,5,,2024-03-11T15:32:52.709Z,food and beverages
Catering Solutions,5,,2024-03-01T02:30:39.049Z,food and beverages
Catering Solutions,5,,2023-08-17T11:15:04.228Z,food and beverages
Catering Solutions,1,Poor food quality 😔😔,2023-06-20T05:23:38.945Z,food and beverages
Catering Solutions,5,,2023-06-05T00:51:35.649Z,food and beverages
Catering Solutions,4,,2023-05-17T15:46:16.958Z,food and beverages
Catering Solutions,5,Really good 😊,2023-05-07T06:44:17.332Z,food and beverages
Catering Solutions,2,,2023-05-04T11:12:41.418Z,food and beverages
Catering Solutions,5,,2023-03-06T10:40:23.711Z,food and beverages
Catering Solutions,5,,2022-12-28T15:28:53.095Z,food and beverages
Catering Solutions,5,,2022-10-16T06:52:38.916Z,food and beverages
Catering Solutions,5,,2022-09-17T13:16:59.906Z,food and beverages
Catering Solutions,5,,2022-08-28T04:35:36.439Z,food and beverages
Catering Solutions,3,,2022-08-07T23:21:45.435Z,food and beverages
Catering Solutions,1,Really Really no good. Can't eating this food.,2022-06-27T18:09:09.717Z,food and beverages
Catering Solutions,5,,2022-05-22T11:12:47.075Z,food and beverages
Catering Solutions,1,No goos,2022-05-20T12:20:20.138Z,food and beverages
Catering Solutions,2,"I dnt know people what think about this catering solutions,at my dormitory they give us same food each n every day.Cooking good but morning bread is not good most time.
I think they should ensure better one.",2022-05-04T13:10:38.503Z,food and beverages
Catering Solutions,5,"Good place, great people and reasonable drinks.",2022-04-22T12:48:57.411Z,food and beverages
Catering Solutions,2,,2022-04-15T11:35:53.447Z,food and beverages
Catering Solutions,3,,2022-03-23T07:37:55.212Z,food and beverages
Catering Solutions,5,,2022-03-09T13:13:05.926Z,food and beverages
Catering Solutions,2,,2022-01-07T06:48:52.715Z,food and beverages
Catering Solutions,5,,2021-10-18T00:22:45.981Z,food and beverages
Catering Solutions,1,这地点并没有对外开放。。。所以评价对我来说比较没有意义。。工作需要，我个人才会来这里。。。,2021-05-07T04:56:54.208Z,food and beverages
Catering Solutions,5,,2021-03-29T00:50:00.210Z,food and beverages
Catering Solutions,5,,2021-03-03T10:09:00.132Z,food and beverages
Catering Solutions,4,,2021-02-28T13:21:57.589Z,food and beverages
Catering Solutions,1,,2021-01-24T13:51:55.321Z,food and beverages
Catering Solutions,5,,2020-12-09T07:22:38.826Z,food and beverages
Catering Solutions,5,,2020-07-03T14:15:02.571Z,food and beverages
Catering Solutions,5,,2020-05-22T11:04:54.337Z,food and beverages
Catering Solutions,5,,2020-02-18T05:14:41.368Z,food and beverages
Catering Solutions,4,,2019-12-12T00:04:42.268Z,food and beverages
Quad Cafe @ EEE,5,"New Western Food in NTU. Chicken chop is their best seller🥰 today  I had late lunch the Grilled fish with brown sauce free 2 sides fries & mashed potatoes 🥔 and the ice milo very nice
My fren had the aglio E olio pasta with bacon.",2025-08-26T08:36:16.173Z,food and beverages
Quad Cafe @ EEE,5,Good chicken chop!,2025-08-23T02:36:54.757Z,food and beverages
Quad Cafe @ EEE,5,"Try the fried rice, it is a must.

The chicken chop is amazing, very filling.",2025-08-19T07:51:43.086Z,food and beverages
Quad Cafe @ EEE,5,"fast and good food, very reasonable price. Fried rice is especially good",2025-08-19T07:50:43.934Z,food and beverages
Quad Cafe @ EEE,4,Great food & good service,2025-08-07T04:00:28.856Z,food and beverages
Quad Cafe @ EEE,4,"Great food, great drinks, great staff

Not-so-great greasy atmosphere from the constant deep-frying operation. But they do offer outdoor seats with fans",2024-10-10T07:39:18.900Z,food and beverages
yihuatminiwok2,1,油油的炒饭 难吃,2024-06-04T06:10:01.308Z,food and beverages
Encik Tan,1,"Visited on 21 July at noon. The 2 staff, a malay guy and china woman, at the stall looked gloomy and totally uninterested to work. The malay guy who was the cashier did not even bother to have eye contact when taking orders and collecting payment. When I asked for kway teow, the china woman rudely replied that there is no kway teow as if it was a sin to eat kway teow.",2025-07-22T03:43:34.380Z,food and beverages
Encik Tan,1,,2025-07-03T00:01:40.954Z,food and beverages
Encik Tan,1,only got 3 small pieces of chicken 😢 it used to be a full cutlet.. thats crazy..,2025-04-01T11:12:07.710Z,food and beverages
Encik Tan,1,"Went to Encik Tan at NTU north spine canteen today and order chicken cutlet curry rice. Request for more curry gravy on rice and staff told me extra curry will costs additional $1. I was stunned. I did not expect a full bowl of curry but extra gravy to cover the rice as I like my rice soaked in gravy (see pic that the rice is clumped together and not every grain is covered with gravy). I mean it is personal preference and others may request for lesser gravy so they should not be loss. Will vendor charge less if asked for lesser gravy? In addition, it is common that most stalls usually more than happy to provide extra curry gravy. Further this stall is located in NTU where majority are students who are not working and the additional $1 for extra gravy is unjustifiable and ripped off. If there is miscommunication like the cost refers to separate bowl of substantiate amount of gravy, this should be communicated but the staff did not mentioned anything or clarified what I am asking for. Very bad experience and will never patronise this stall. A ripped off and unethical business model in NTU. Beware.",2025-03-27T15:04:35.813Z,food and beverages
Encik Tan,1,"Usually, Encik Tan is my go-to when I'm craving Curry Rice, but the service at this shop makes me never want to come encik tan ever again.
The portion is too small, and the rice was mushy and sticky. The curry given was so little that it barely covered the rice. The man  serving the food was also super rude.
It's disappointing...",2025-02-28T05:58:49.005Z,food and beverages
Encik Tan,1,"The food is very bad. The rice is so mushy and the curry so little, portion extremely small. When I ask for abit more curry the uncle say must pay 1 dollar more. Worst branch ever. Really ruin the reputation of encik tan. All the other branch tastes so gd but this is really disappointing. The uncle who served me also has a very bad attitude.",2025-02-28T05:51:41.807Z,food and beverages
Encik Tan,1,"Had the Laksa and chicken cutlet rice in paper boxes.
However, the Laksa was served completely different from the advertised photo. This is a Star item but without the fried wantons and other condiments.
Will give it a miss after this trip.",2025-02-08T03:44:42.380Z,food and beverages
Encik Tan,4,"The drinks are just overpriced honestly. Kopi/Teh is $1.80. But the food is pretty decent!
They’re open on weekends which is nice.
It’s super fast too.",2024-12-02T02:16:07.038Z,food and beverages
Encik Tan,3,"code: malay english
inscription: red text, image of an encik, difference in font size to create emphasis on shop name and description in smaller font size
emplacement: infront of the store",2024-10-28T06:29:32.934Z,food and beverages
Encik Tan,4,"Read the low reviews here, think that it doesn't do Encik Tan justice and here's my review:

Food: They sell your usual Encik Tan fares like Curry Rice, Fishball Noodles, etc. Not the best you can get, but definitely okay for its price. $5 for a standard set of curry rice (Add $0.30 for takeaway). Top-up $1 for a lime juice, mid-sized cup, okay for an individual. Damage less than $7 per pax, though there are more expensive menus.

Service: Like fast-food, prompt and neat. Payment options include cash and credit card. Strangely, they don't accept PayNow or PayLah, despite being in a university campus, which is supposed to be chic and trendy.

Atmosphere: I've been to other Encik Tan branches which was really bad in terms of hygiene. This branch within NTU is air-conditioned and relatively clean.

Overall, a 3 to low 4-star, but definitely not those low star reviews you have seen here, which are emotionally driven in my opinion, not fair from a food seller view by Encik Tan.",2024-08-06T06:34:47.429Z,food and beverages
Encik Tan,5,,2024-07-25T06:36:15.672Z,food and beverages
Encik Tan,5,,2024-07-25T06:35:47.561Z,food and beverages
Encik Tan,5,,2024-07-25T06:33:38.683Z,food and beverages
Encik Tan,1,"I ordered food through grab, and they couldn't even follow basic instruction.
No soup was provided in any of my noodle when I put it clearly.",2024-05-26T08:15:03.448Z,food and beverages
Encik Tan,1,"Extremely small portion. The photo taken showed what they served before I even started touching it. Dishes are served in a paper box, and the cutleries are single use plastics.",2024-05-20T05:22:04.126Z,food and beverages
Encik Tan,2,"I don't usually give bad reviews, but his was the worst food I ever had in Singapore hands down, and they have the audacity to call themselves ""Famous Singapore Gourmet"". Would have thrown it away if I wasn't so hungry. I ordered the Chicken Wan Tan Mee, was pretty much just extremely greasy instant noodles. Ordering was confusing since they use the same numbers multiple times. Staff wasn't exactly the nicest either. Still two stars because I got my food right away.",2024-04-26T06:37:46.362Z,food and beverages
Encik Tan,1,"Queue management could be much better, it was unclear where to order and to wait for food. Drink/soup spillage all over the floor but nobody came to clean up. Just a mess. And food is not fresh for sure.",2024-03-23T12:01:58.779Z,food and beverages
Encik Tan,3,"Fast food version of typical Singaporean Peranakan Chinese cuisine. Don't know they opened an outlet in NTU campus until just recently. Predictably, the price is more expensive than comparable non-chain versions by $1-2 (most noticeably the noodles), especially considering such normal-ish portion.

The curry rice is alright, crunchy chicken cutlet size and taste are just fine, but the rice is too soggy especially when paired with the curry gravy. I'd say purely quality wise, the fishball noodle would sit in the middle of the pack compared to similar items elsewhere. For $5-6, I wish there's a bit more substances in it, for example more fishballs, mushroom, or dried anchovy.",2024-03-22T15:07:04.966Z,food and beverages
Encik Tan,2,Ordered that best selling chicken cutlet curry rice set and was very disappointed with the texture of the rice as it was too soft and too mushy. I did not like the chicken cutlet as it was also not crispy and it was very small compared to other ET outlets. I also ordered their star fishball chicken minced meat noodle and it had too much vinegar and mushroom was too bitter. Over put of sauce but the it was still not flavorful. Soup was nice though. Fishball and noodle was alright. Wouldn't come back here again,2024-02-28T10:03:59.527Z,food and beverages
Encik Tan,4,,2024-02-07T04:21:06.177Z,food and beverages
Fortune Herbal Soup,1,Lotus soup tasted like Si Chuan vegetable soup. Not cooked long enough and the soup looks like water. Do not order their lotus soup,2023-12-24T04:55:53.913Z,food and beverages
Fortune Herbal Soup,5,Ordered this for takeaway. Very delicious and perfect for lunch. Will eat here again.,2022-09-11T07:15:53.801Z,food and beverages
Indian Muslim / Halal food - Vellimani Restaurant Pte Ltd,1,WhatsApp contact number,2024-04-09T17:50:11.467Z,food and beverages
Indian Muslim / Halal food - Vellimani Restaurant Pte Ltd,5,Awesome food.. Must try chicken biryani,2022-11-04T18:47:58.464Z,food and beverages
Indian Muslim / Halal food - Vellimani Restaurant Pte Ltd,5,Delicious,2022-10-28T01:43:00.525Z,food and beverages
Indian Muslim / Halal food - Vellimani Restaurant Pte Ltd,1,Ordered egg prata and realized that there were lots of egg shells in it. Disgusting… never going back to this place again after this experience,2022-10-22T14:09:08.990Z,food and beverages
Al Rizha Indian Cuisine,1,"Served 2 cold egg prata and curry at 2pm where there is no crowd and not busy
Not cooked to serve.  Requested dhal curry. Tasted more like tomato sauce then dhal curry. Please improve.",2024-10-14T06:07:56.551Z,food and beverages
Al Rizha Indian Cuisine,5,Milo ice taste good,2023-06-17T13:06:53.646Z,food and beverages
Al Rizha Indian Cuisine,3,"Service is slow, preferential treatment is given to Indians in the queue, food is alright. Prata was given the classic umami of unwashed hands that has touched money.",2023-04-03T11:45:16.524Z,food and beverages
Al Rizha Indian Cuisine,5,Really awesome prata with mutton dalsa. Highly recommend this shop. Service also very Nice. Special is mutton dalsa!!,2022-04-26T01:08:28.338Z,food and beverages
Al Rizha Indian Cuisine,5,,2020-10-03T11:57:30.176Z,food and beverages
Blue Ocean Kopi & Toast,5,,2025-08-27T10:19:50.261Z,food and beverages
Blue Ocean Kopi & Toast,5,,2025-08-27T10:15:43.379Z,food and beverages
Blue Ocean Kopi & Toast,5,,2025-08-25T07:37:05.722Z,food and beverages
Blue Ocean Kopi & Toast,5,Great place to eat,2025-08-22T06:58:29.991Z,food and beverages
Blue Ocean Kopi & Toast,5,Their nasi lemak is so good and good service,2025-08-21T09:32:09.531Z,food and beverages
Blue Ocean Kopi & Toast,5,Their fresh prawn cheese beehoon is the best,2025-08-21T09:31:34.538Z,food and beverages
Blue Ocean Kopi & Toast,4,NTU shop at North Spine is halal-certified! Nice :),2025-08-21T04:24:49.005Z,food and beverages
Blue Ocean Kopi & Toast,5,"The kolo mee was good. With fried wanton, char siew, veggies and soup. There's 10% discount on their whatsapp channel which is great. Affordable food.",2025-08-16T08:33:14.874Z,food and beverages
Blue Ocean Kopi & Toast,5,,2025-08-14T03:29:36.654Z,food and beverages
Blue Ocean Kopi & Toast,1,"Poor management of staff, you have a Chinese guy staff called Bai Hui Yang that made the wrong order and refuse to change. Responded super rude",2025-08-09T04:29:34.894Z,food and beverages
Blue Ocean Kopi & Toast,5,,2025-08-05T03:09:39.349Z,food and beverages
Blue Ocean Kopi & Toast,5,,2025-08-04T09:17:26.003Z,food and beverages
Blue Ocean Kopi & Toast,5,好吃又便宜,2025-08-03T09:30:48.444Z,food and beverages
Blue Ocean Kopi & Toast,5,"Very helpful staff
Very tasty nasi lemak , kolo mee and kopi c",2025-08-01T02:42:57.746Z,food and beverages
Blue Ocean Kopi & Toast,1,"First time here. Last time also la.

Food: Ordered the signature curry and nasi lemak. What a big letdown really. The curry is very watery, and the nasi lemak really so so only le. The rice totally no flavor, machiam white rice and the ikan billis and peanut so little like feeding ants. OMG the expectation totally don't match at all. Kopi peng similar to your kopitiam standard. Really not worth the price tag. How can, and they are supposed to be famous with their nasi lemak right? Taste worse than Ananas.

Service: What service really, all self service le. And hor, supposed to have credit card payment on their screen. However when you tap on their kiosk, it is just qr scan payment... Seriously... Why bother having other payment mode when you don't support it in the first place.

Skip this, kopitiam kopi and Ananas so much better.",2025-07-30T04:49:37.599Z,food and beverages
Blue Ocean Kopi & Toast,5,,2025-07-27T01:28:35.928Z,food and beverages
Blue Ocean Kopi & Toast,5,,2025-07-26T06:08:13.515Z,food and beverages
